,t_0_n,NPS_n
0,0.00031256442807580536,87.0
1,0.00031256442807580536,87.0
2,0.00031256442807580536,87.0
3,0.00031256442807580536,87.0
4,0.00031256442807580536,87.0
5,0.00031256442807580536,87.0
6,0.00031256442807580536,87.0
7,0.00031256442807580536,87.0
8,0.00031256442807580536,87.0
9,0.00031256442807580536,87.0
10,0.00031256442807580536,87.0
11,0.00031256442807580536,87.0
12,0.00031256442807580536,87.0
13,0.00031256442807580536,87.0
14,0.00031256442807580536,87.0
15,0.00031256442807580536,87.0
16,0.00031256442807580536,87.0
17,0.00031256442807580536,87.0
18,0.00031256442807580536,87.0
19,0.00031256442807580536,87.0
20,0.0033939960153231206,375.0
21,0.0033939960153231206,375.0
22,0.0033939960153231206,375.0
23,0.0033939960153231206,375.0
24,0.0033939960153231206,375.0
25,0.0033939960153231206,375.0
26,0.0033939960153231206,375.0
27,0.0033939960153231206,375.0
28,0.0033939960153231206,375.0
29,0.0033939960153231206,375.0
30,0.0033939960153231206,375.0
31,0.0033939960153231206,375.0
32,0.0033939960153231206,375.0
33,0.0033939960153231206,375.0
34,0.0033939960153231206,375.0
35,0.0033939960153231206,375.0
36,0.0042522119901815085,428.0
37,0.0042522119901815085,428.0
38,0.0042522119901815085,428.0
39,0.0042522119901815085,428.0
40,0.0042522119901815085,428.0
41,0.0042522119901815085,428.0
42,0.0042522119901815085,428.0
43,0.0042522119901815085,428.0
44,0.0042522119901815085,428.0
45,0.0042522119901815085,428.0
46,0.0042522119901815085,428.0
47,0.0042522119901815085,428.0
48,0.00568998058165777,566.0
49,0.00568998058165777,566.0
50,0.00568998058165777,566.0
51,0.00568998058165777,566.0
52,0.00568998058165777,566.0
53,0.00568998058165777,566.0
54,0.00568998058165777,566.0
55,0.00568998058165777,566.0
56,0.006337994187069907,629.0
57,0.006337994187069907,629.0
58,0.006337994187069907,629.0
59,0.006337994187069907,629.0
60,0.006337994187069907,629.0
61,0.006337994187069907,629.0
62,0.006337994187069907,629.0
63,0.006337994187069907,629.0
64,0.006337994187069907,629.0
65,0.006337994187069907,629.0
66,0.006337994187069907,629.0
67,0.006337994187069907,629.0
68,0.006337994187069907,629.0
69,0.006337994187069907,629.0
70,0.007529638901176843,726.0
71,0.007529638901176843,726.0
72,0.007529638901176843,726.0
73,0.007529638901176843,726.0
74,0.007529638901176843,726.0
75,0.007529638901176843,726.0
76,0.007529638901176843,726.0
77,0.007529638901176843,726.0
78,0.007529638901176843,726.0
79,0.007529638901176843,726.0
80,0.007529638901176843,726.0
81,0.007529638901176843,726.0
82,0.007529638901176843,726.0
83,0.007529638901176843,726.0
84,0.007529638901176843,726.0
85,0.007529638901176843,726.0
86,0.00880363699058868,862.0
87,0.00880363699058868,862.0
88,0.00880363699058868,862.0
89,0.00880363699058868,862.0
90,0.00880363699058868,862.0
91,0.00880363699058868,862.0
92,0.00880363699058868,862.0
93,0.00880363699058868,862.0
94,0.00880363699058868,862.0
95,0.00880363699058868,862.0
96,0.00880363699058868,862.0
97,0.00880363699058868,862.0
98,0.009298548864395037,890.0
99,0.009298548864395037,890.0
100,0.009298548864395037,890.0
101,0.009298548864395037,890.0
102,0.009298548864395037,890.0
103,0.009298548864395037,890.0
104,0.009298548864395037,890.0
105,0.009298548864395037,890.0
106,0.009298548864395037,890.0
107,0.009298548864395037,890.0
108,0.009298548864395037,890.0
109,0.009524908643412017,906.0
110,0.009524908643412017,906.0
111,0.009524908643412017,906.0
112,0.009524908643412017,906.0
113,0.009524908643412017,906.0
114,0.009524908643412017,906.0
115,0.009524908643412017,906.0
116,0.009524908643412017,906.0
117,0.009524908643412017,906.0
118,0.009524908643412017,906.0
119,0.009524908643412017,906.0
120,0.009524908643412017,906.0
121,0.009524908643412017,906.0
122,0.009524908643412017,906.0
123,0.009524908643412017,906.0
124,0.009524908643412017,906.0
125,0.009524908643412017,906.0
126,0.009524908643412017,906.0
127,0.009524908643412017,906.0
128,0.009524908643412017,906.0
129,0.0097828264174631,971.0
130,0.0097828264174631,971.0
131,0.0097828264174631,971.0
132,0.0097828264174631,971.0
133,0.0097828264174631,971.0
134,0.0097828264174631,971.0
135,0.0097828264174631,971.0
136,0.0097828264174631,971.0
137,0.0097828264174631,971.0
138,0.0097828264174631,971.0
139,0.0097828264174631,971.0
140,0.0097828264174631,971.0
141,0.0097828264174631,971.0
142,0.0097828264174631,971.0
143,0.0097828264174631,971.0
144,0.0097828264174631,971.0
145,0.0097828264174631,971.0
146,0.0097828264174631,971.0
147,0.010200703124450233,1008.0
148,0.010200703124450233,1008.0
149,0.010200703124450233,1008.0
