,t_0_n,NPS_n
0,0.0001514708654664959,59.0
1,0.0001514708654664959,59.0
2,0.0001514708654664959,59.0
3,0.0001514708654664959,59.0
4,0.0001514708654664959,59.0
5,0.0001514708654664959,59.0
6,0.0001514708654664959,59.0
7,0.0001514708654664959,59.0
8,0.0001514708654664959,59.0
9,0.0001514708654664959,59.0
10,0.0001514708654664959,59.0
11,0.0001514708654664959,59.0
12,0.0001514708654664959,59.0
13,0.0001514708654664959,59.0
14,0.0005989916187546869,117.0
15,0.0005989916187546869,117.0
16,0.0005989916187546869,117.0
17,0.0005989916187546869,117.0
18,0.0005989916187546869,117.0
19,0.0005989916187546869,117.0
20,0.0005989916187546869,117.0
21,0.0005989916187546869,117.0
22,0.0005989916187546869,117.0
23,0.0005989916187546869,117.0
24,0.0005989916187546869,117.0
25,0.0005989916187546869,117.0
26,0.0005989916187546869,117.0
27,0.0005989916187546869,117.0
28,0.0005989916187546869,117.0
29,0.0005989916187546869,117.0
30,0.0009759273994385554,139.0
31,0.0009759273994385554,139.0
32,0.0009759273994385554,139.0
33,0.0009759273994385554,139.0
34,0.0009759273994385554,139.0
35,0.0009759273994385554,139.0
36,0.0009759273994385554,139.0
37,0.0009759273994385554,139.0
38,0.0009759273994385554,139.0
39,0.0009759273994385554,139.0
40,0.0009759273994385554,139.0
41,0.0009759273994385554,139.0
42,0.0009759273994385554,139.0
43,0.0009759273994385554,139.0
44,0.0009759273994385554,139.0
45,0.0009759273994385554,139.0
46,0.0009759273994385554,139.0
47,0.0012868962288213699,166.0
48,0.0012868962288213699,166.0
49,0.0012868962288213699,166.0
50,0.0012868962288213699,166.0
51,0.0012868962288213699,166.0
52,0.0012868962288213699,166.0
53,0.0012868962288213699,166.0
54,0.0012868962288213699,166.0
55,0.0012868962288213699,166.0
56,0.0012868962288213699,166.0
57,0.0012868962288213699,166.0
58,0.0012868962288213699,166.0
59,0.0012868962288213699,166.0
60,0.0012868962288213699,166.0
61,0.0012868962288213699,166.0
62,0.0016241378436273942,200.0
63,0.0016241378436273942,200.0
64,0.0016241378436273942,200.0
65,0.0016241378436273942,200.0
66,0.0016241378436273942,200.0
67,0.0016241378436273942,200.0
68,0.0016241378436273942,200.0
69,0.0016241378436273942,200.0
70,0.003645897113203335,384.0
71,0.003645897113203335,384.0
72,0.003645897113203335,384.0
73,0.003645897113203335,384.0
74,0.003645897113203335,384.0
75,0.003645897113203335,384.0
76,0.003645897113203335,384.0
77,0.003645897113203335,384.0
78,0.003645897113203335,384.0
79,0.003645897113203335,384.0
80,0.003645897113203335,384.0
81,0.003645897113203335,384.0
82,0.003645897113203335,384.0
83,0.003645897113203335,384.0
84,0.003645897113203335,384.0
85,0.003645897113203335,384.0
86,0.003645897113203335,384.0
87,0.003645897113203335,384.0
88,0.003645897113203335,384.0
89,0.004969536034267023,505.0
90,0.004969536034267023,505.0
91,0.004969536034267023,505.0
92,0.004969536034267023,505.0
93,0.004969536034267023,505.0
