,t_0_n,NPS_n
0,0.00031256442807580536,87.0
1,0.00031256442807580536,87.0
2,0.00031256442807580536,87.0
3,0.00031256442807580536,87.0
4,0.00031256442807580536,87.0
5,0.00031256442807580536,87.0
6,0.00031256442807580536,87.0
7,0.00031256442807580536,87.0
8,0.00031256442807580536,87.0
9,0.00031256442807580536,87.0
10,0.00031256442807580536,87.0
11,0.00031256442807580536,87.0
12,0.003864235047297869,408.0
13,0.003864235047297869,408.0
14,0.003864235047297869,408.0
15,0.003864235047297869,408.0
16,0.003864235047297869,408.0
17,0.003864235047297869,408.0
18,0.003864235047297869,408.0
19,0.003864235047297869,408.0
20,0.003864235047297869,408.0
21,0.006274107334761866,617.0
22,0.006274107334761866,617.0
23,0.006274107334761866,617.0
24,0.006274107334761866,617.0
25,0.006274107334761866,617.0
26,0.006274107334761866,617.0
27,0.006274107334761866,617.0
28,0.006274107334761866,617.0
29,0.007145692964682873,718.0
30,0.007145692964682873,718.0
31,0.007145692964682873,718.0
32,0.007145692964682873,718.0
33,0.007145692964682873,718.0
34,0.007145692964682873,718.0
35,0.007145692964682873,718.0
36,0.007145692964682873,718.0
37,0.007145692964682873,718.0
38,0.007145692964682873,718.0
39,0.007145692964682873,718.0
40,0.007145692964682873,718.0
41,0.007145692964682873,718.0
42,0.007145692964682873,718.0
43,0.007145692964682873,718.0
44,0.007145692964682873,718.0
45,0.008263111767084946,788.0
46,0.008263111767084946,788.0
47,0.008263111767084946,788.0
48,0.008263111767084946,788.0
49,0.008263111767084946,788.0
50,0.008263111767084946,788.0
51,0.008263111767084946,788.0
52,0.008263111767084946,788.0
53,0.008263111767084946,788.0
54,0.008263111767084946,788.0
55,0.008263111767084946,788.0
56,0.008263111767084946,788.0
57,0.008263111767084946,788.0
58,0.008528603164719154,801.0
59,0.008528603164719154,801.0
60,0.008528603164719154,801.0
61,0.008528603164719154,801.0
62,0.008528603164719154,801.0
63,0.008528603164719154,801.0
64,0.008528603164719154,801.0
65,0.008528603164719154,801.0
66,0.008528603164719154,801.0
67,0.008528603164719154,801.0
68,0.008528603164719154,801.0
69,0.008528603164719154,801.0
70,0.008528603164719154,801.0
71,0.008629507355211546,825.0
72,0.008629507355211546,825.0
73,0.008629507355211546,825.0
74,0.008629507355211546,825.0
75,0.008629507355211546,825.0
76,0.008629507355211546,825.0
77,0.008629507355211546,825.0
78,0.008629507355211546,825.0
79,0.008629507355211546,825.0
80,0.008629507355211546,825.0
81,0.008629507355211546,825.0
82,0.008629507355211546,825.0
83,0.009039377267557179,873.0
84,0.009039377267557179,873.0
85,0.009039377267557179,873.0
86,0.009039377267557179,873.0
87,0.009039377267557179,873.0
88,0.009039377267557179,873.0
89,0.009039377267557179,873.0
90,0.009039377267557179,873.0
91,0.009039377267557179,873.0
92,0.009039377267557179,873.0
93,0.009039377267557179,873.0
94,0.009039377267557179,873.0
95,0.009039377267557179,873.0
96,0.009039377267557179,873.0
97,0.009039377267557179,873.0
98,0.009039377267557179,873.0
99,0.00904972009413656,887.0
100,0.00904972009413656,887.0
101,0.00904972009413656,887.0
102,0.00904972009413656,887.0
103,0.00904972009413656,887.0
104,0.00904972009413656,887.0
105,0.00904972009413656,887.0
106,0.00904972009413656,887.0
107,0.00904972009413656,887.0
108,0.00904972009413656,887.0
109,0.00904972009413656,887.0
110,0.00904972009413656,887.0
111,0.00904972009413656,887.0
112,0.00904972009413656,887.0
113,0.00904972009413656,887.0
114,0.00904972009413656,887.0
115,0.00904972009413656,887.0
116,0.00904972009413656,887.0
117,0.00904972009413656,887.0
118,0.00904972009413656,887.0
119,0.00904972009413656,887.0
120,0.009659135478731672,957.0
121,0.009659135478731672,957.0
122,0.009659135478731672,957.0
123,0.009659135478731672,957.0
124,0.009659135478731672,957.0
125,0.009659135478731672,957.0
126,0.009659135478731672,957.0
127,0.009659135478731672,957.0
128,0.009659135478731672,957.0
129,0.009659135478731672,957.0
130,0.009659135478731672,957.0
131,0.009659135478731672,957.0
132,0.009659135478731672,957.0
133,0.009659135478731672,957.0
134,0.009659135478731672,957.0
135,0.009659135478731672,957.0
136,0.009659135478731672,957.0
137,0.01067176991056274,1064.0
138,0.01067176991056274,1064.0
139,0.01067176991056274,1064.0
140,0.01067176991056274,1064.0
141,0.01067176991056274,1064.0
142,0.01067176991056274,1064.0
143,0.01067176991056274,1064.0
144,0.01067176991056274,1064.0
145,0.011743370559032589,1141.0
146,0.011743370559032589,1141.0
147,0.011743370559032589,1141.0
148,0.011743370559032589,1141.0
149,0.011743370559032589,1141.0
150,0.011743370559032589,1141.0
