,t_0_n,NPS_n
0,0.00022273065389103922,70.0
1,0.00022273065389103922,70.0
2,0.00022273065389103922,70.0
3,0.00022273065389103922,70.0
4,0.00022273065389103922,70.0
5,0.00022273065389103922,70.0
6,0.00022273065389103922,70.0
7,0.00022273065389103922,70.0
8,0.00022273065389103922,70.0
9,0.00022273065389103922,70.0
10,0.00022273065389103922,70.0
11,0.00022273065389103922,70.0
12,0.00022273065389103922,70.0
13,0.00022273065389103922,70.0
14,0.00022273065389103922,70.0
15,0.00022273065389103922,70.0
16,0.00022273065389103922,70.0
17,0.00022273065389103922,70.0
18,0.00022273065389103922,70.0
19,0.0016611302120297733,205.0
20,0.0016611302120297733,205.0
21,0.0016611302120297733,205.0
22,0.0016611302120297733,205.0
23,0.0016611302120297733,205.0
24,0.0016611302120297733,205.0
25,0.0016611302120297733,205.0
26,0.0016611302120297733,205.0
27,0.0021306409352638144,252.0
28,0.0021306409352638144,252.0
29,0.0021306409352638144,252.0
30,0.0021306409352638144,252.0
31,0.0021306409352638144,252.0
32,0.0021306409352638144,252.0
33,0.0021306409352638144,252.0
34,0.0021306409352638144,252.0
35,0.0021306409352638144,252.0
36,0.0021306409352638144,252.0
37,0.0021306409352638144,252.0
38,0.0021306409352638144,252.0
39,0.002200539989505391,261.0
40,0.002200539989505391,261.0
41,0.002200539989505391,261.0
42,0.002200539989505391,261.0
43,0.002200539989505391,261.0
44,0.002200539989505391,261.0
45,0.002200539989505391,261.0
46,0.002200539989505391,261.0
47,0.002200539989505391,261.0
48,0.002200539989505391,261.0
49,0.002200539989505391,261.0
50,0.002200539989505391,261.0
51,0.002200539989505391,261.0
52,0.002200539989505391,261.0
53,0.005686544640531115,563.0
54,0.005686544640531115,563.0
55,0.005686544640531115,563.0
56,0.005686544640531115,563.0
57,0.005686544640531115,563.0
58,0.005686544640531115,563.0
59,0.005686544640531115,563.0
60,0.005686544640531115,563.0
61,0.005686544640531115,563.0
62,0.005686544640531115,563.0
63,0.005686544640531115,563.0
64,0.005686544640531115,563.0
65,0.005686544640531115,563.0
66,0.005686544640531115,563.0
67,0.005686544640531115,563.0
68,0.005686544640531115,563.0
69,0.005686544640531115,563.0
70,0.0066768804862625975,650.0
71,0.0066768804862625975,650.0
72,0.0066768804862625975,650.0
73,0.0066768804862625975,650.0
74,0.0066768804862625975,650.0
75,0.0066768804862625975,650.0
76,0.0066768804862625975,650.0
77,0.0066768804862625975,650.0
78,0.0066768804862625975,650.0
79,0.0066768804862625975,650.0
80,0.0066768804862625975,650.0
81,0.0066768804862625975,650.0
82,0.0066768804862625975,650.0
83,0.0066768804862625975,650.0
84,0.0066768804862625975,650.0
85,0.0066768804862625975,650.0
86,0.0066768804862625975,650.0
87,0.0066768804862625975,650.0
88,0.00739995030583578,722.0
89,0.00739995030583578,722.0
90,0.00739995030583578,722.0
91,0.00739995030583578,722.0
92,0.00739995030583578,722.0
93,0.00739995030583578,722.0
94,0.00739995030583578,722.0
95,0.00739995030583578,722.0
96,0.00739995030583578,722.0
97,0.00739995030583578,722.0
98,0.00739995030583578,722.0
99,0.00739995030583578,722.0
100,0.00739995030583578,722.0
101,0.00739995030583578,722.0
102,0.00739995030583578,722.0
103,0.00739995030583578,722.0
104,0.00739995030583578,722.0
105,0.009959765113379768,1006.0
106,0.009959765113379768,1006.0
107,0.009959765113379768,1006.0
108,0.009959765113379768,1006.0
109,0.009959765113379768,1006.0
110,0.009959765113379768,1006.0
111,0.009959765113379768,1006.0
112,0.009959765113379768,1006.0
113,0.009959765113379768,1006.0
114,0.009959765113379768,1006.0
115,0.009959765113379768,1006.0
116,0.009959765113379768,1006.0
117,0.009959765113379768,1006.0
118,0.009959765113379768,1006.0
119,0.009959765113379768,1006.0
120,0.009959765113379768,1006.0
121,0.010518866249920234,1046.0
122,0.010518866249920234,1046.0
123,0.010518866249920234,1046.0
124,0.010518866249920234,1046.0
125,0.010518866249920234,1046.0
126,0.010518866249920234,1046.0
127,0.010518866249920234,1046.0
128,0.010518866249920234,1046.0
129,0.010518866249920234,1046.0
130,0.010518866249920234,1046.0
131,0.010518866249920234,1046.0
132,0.010518866249920234,1046.0
133,0.010518866249920234,1046.0
134,0.012215689314114037,1175.0
135,0.012215689314114037,1175.0
136,0.012215689314114037,1175.0
137,0.012215689314114037,1175.0
138,0.012215689314114037,1175.0
139,0.012215689314114037,1175.0
140,0.012215689314114037,1175.0
141,0.012215689314114037,1175.0
142,0.012215689314114037,1175.0
143,0.012215689314114037,1175.0
144,0.012215689314114037,1175.0
145,0.012215689314114037,1175.0
146,0.012215689314114037,1175.0
147,0.012215689314114037,1175.0
148,0.012215689314114037,1175.0
149,0.012215689314114037,1175.0
150,0.012215689314114037,1175.0
151,0.012215689314114037,1175.0
152,0.012215689314114037,1175.0
153,0.013213679731540239,1234.0
154,0.013213679731540239,1234.0
155,0.013213679731540239,1234.0
156,0.013213679731540239,1234.0
157,0.013213679731540239,1234.0
158,0.013213679731540239,1234.0
159,0.013213679731540239,1234.0
160,0.013213679731540239,1234.0
161,0.013213679731540239,1234.0
