,t_0_g,NPS_g
0,5.373589802635582e-07,190475.0
1,5.373589802635582e-07,190475.0
2,5.373589802635582e-07,190475.0
3,8.275576667244487e-07,227977.0
4,8.275576667244487e-07,227977.0
5,8.275576667244487e-07,227977.0
6,1.7485198340446596e-06,403643.0
7,1.7485198340446596e-06,403643.0
8,1.7485198340446596e-06,403643.0
9,2.1417853743079122e-06,501922.0
10,2.1417853743079122e-06,501922.0
11,2.1417853743079122e-06,501922.0
12,2.1417853743079122e-06,501922.0
13,2.1417853743079122e-06,501922.0
14,2.1417853743079122e-06,501922.0
15,2.2379843554261403e-06,515428.0
16,2.2379843554261403e-06,515428.0
17,2.2379843554261403e-06,515428.0
18,2.2379843554261403e-06,515428.0
19,2.2379843554261403e-06,515428.0
20,2.2379843554261403e-06,515428.0
21,2.4704651338295946e-06,549242.0
22,2.4704651338295946e-06,549242.0
23,2.4704651338295946e-06,549242.0
24,2.7422758870666554e-06,622283.0
25,2.7422758870666554e-06,622283.0
26,2.7422758870666554e-06,622283.0
27,2.83497425002646e-06,644894.0
28,2.83497425002646e-06,644894.0
29,2.83497425002646e-06,644894.0
30,2.83497425002646e-06,644894.0
31,2.83497425002646e-06,644894.0
32,2.83497425002646e-06,644894.0
33,2.9218833272287206e-06,657688.0
34,2.9218833272287206e-06,657688.0
35,2.9218833272287206e-06,657688.0
36,3.00257714204919e-06,690887.0
37,3.00257714204919e-06,690887.0
38,3.00257714204919e-06,690887.0
39,3.3174686110936405e-06,731851.0
40,3.3174686110936405e-06,731851.0
41,3.3174686110936405e-06,731851.0
42,3.4322701597415134e-06,750586.0
43,3.4322701597415134e-06,750586.0
44,3.4322701597415134e-06,750586.0
45,3.541231475111824e-06,763429.0
46,3.541231475111824e-06,763429.0
47,3.541231475111824e-06,763429.0
48,3.6547790968463584e-06,799008.0
49,3.6547790968463584e-06,799008.0
50,3.6547790968463584e-06,799008.0
51,3.7874291183521424e-06,815373.0
52,3.7874291183521424e-06,815373.0
53,3.7874291183521424e-06,815373.0
54,3.833387556632774e-06,820703.0
55,3.833387556632774e-06,820703.0
56,3.833387556632774e-06,820703.0
57,3.833387556632774e-06,820703.0
58,3.833387556632774e-06,820703.0
59,3.833387556632774e-06,820703.0
60,3.833387556632774e-06,820703.0
61,3.833387556632774e-06,820703.0
62,3.833387556632774e-06,820703.0
63,3.845807459854875e-06,836214.0
64,3.845807459854875e-06,836214.0
65,3.845807459854875e-06,836214.0
66,3.970972125666504e-06,858766.0
67,3.970972125666504e-06,858766.0
68,3.970972125666504e-06,858766.0
69,4.189252539122027e-06,940780.0
70,4.189252539122027e-06,940780.0
71,4.189252539122027e-06,940780.0
