,t_0_g,NPS_g
0,1.2185584319323658e-07,93263.0
1,1.2185584319323658e-07,93263.0
2,1.2185584319323658e-07,93263.0
3,1.0112651971375408e-06,267858.0
4,1.0112651971375408e-06,267858.0
5,1.0112651971375408e-06,267858.0
6,1.2542155642804362e-06,289467.0
7,1.2542155642804362e-06,289467.0
8,1.2542155642804362e-06,289467.0
9,1.3058763534367388e-06,308342.0
10,1.3058763534367388e-06,308342.0
11,1.3058763534367388e-06,308342.0
12,1.6457237343620963e-06,368090.0
13,1.6457237343620963e-06,368090.0
14,1.6457237343620963e-06,368090.0
15,1.6457237343620963e-06,368090.0
16,1.6457237343620963e-06,368090.0
17,1.6457237343620963e-06,368090.0
18,1.6457237343620963e-06,368090.0
19,1.6457237343620963e-06,368090.0
20,1.6457237343620963e-06,368090.0
21,1.6457237343620963e-06,368090.0
22,1.6457237343620963e-06,368090.0
23,1.6457237343620963e-06,368090.0
24,1.6457237343620963e-06,368090.0
25,1.6457237343620963e-06,368090.0
26,1.6457237343620963e-06,368090.0
27,1.6727930198819475e-06,379163.0
28,1.6727930198819475e-06,379163.0
29,1.6727930198819475e-06,379163.0
30,1.6727930198819475e-06,379163.0
31,1.6727930198819475e-06,379163.0
32,1.6727930198819475e-06,379163.0
33,1.8599727887169007e-06,434503.0
34,1.8599727887169007e-06,434503.0
35,1.8599727887169007e-06,434503.0
36,2.5674546740558297e-06,603328.0
37,2.5674546740558297e-06,603328.0
38,2.5674546740558297e-06,603328.0
39,2.676465099644425e-06,607266.0
40,2.676465099644425e-06,607266.0
41,2.676465099644425e-06,607266.0
42,2.676465099644425e-06,607266.0
43,2.676465099644425e-06,607266.0
44,2.676465099644425e-06,607266.0
45,2.7430715179649585e-06,624011.0
46,2.7430715179649585e-06,624011.0
47,2.7430715179649585e-06,624011.0
48,2.745691648228978e-06,624094.0
49,2.745691648228978e-06,624094.0
50,2.745691648228978e-06,624094.0
51,3.6374924135902805e-06,786921.0
52,3.6374924135902805e-06,786921.0
53,3.6374924135902805e-06,786921.0
54,3.6511729837887167e-06,790506.0
55,3.6511729837887167e-06,790506.0
56,3.6511729837887167e-06,790506.0
57,3.856329468838994e-06,848128.0
