,t_0_g,NPS_g
0,4.231750499009048e-06,67990.0
1,4.231750499009048e-06,67990.0
2,4.231750499009048e-06,67990.0
3,1.058007293811447e-05,101383.0
4,1.058007293811447e-05,101383.0
5,1.058007293811447e-05,101383.0
6,2.654967443961157e-05,219190.0
7,2.654967443961157e-05,219190.0
8,2.654967443961157e-05,219190.0
9,2.654967443961157e-05,219190.0
10,2.654967443961157e-05,219190.0
11,2.654967443961157e-05,219190.0
12,2.654967443961157e-05,219190.0
13,3.327783958213542e-05,242432.0
14,3.327783958213542e-05,242432.0
15,3.327783958213542e-05,242432.0
16,4.7855311249858794e-05,304023.0
17,4.7855311249858794e-05,304023.0
18,4.7855311249858794e-05,304023.0
19,7.258058085081557e-05,379163.0
20,7.258058085081557e-05,379163.0
21,7.258058085081557e-05,379163.0
22,7.476803631525133e-05,394936.0
23,7.476803631525133e-05,394936.0
24,7.476803631525133e-05,394936.0
25,8.810326579807198e-05,435039.0
26,8.810326579807198e-05,435039.0
27,8.810326579807198e-05,435039.0
28,8.958121920864144e-05,463752.0
29,8.958121920864144e-05,463752.0
30,8.958121920864144e-05,463752.0
31,8.958121920864144e-05,463752.0
32,8.958121920864144e-05,463752.0
33,8.958121920864144e-05,463752.0
34,8.958121920864144e-05,463752.0
35,8.958121920864144e-05,463752.0
36,8.958121920864144e-05,463752.0
37,8.958121920864144e-05,463752.0
38,8.958121920864144e-05,463752.0
39,8.958121920864144e-05,463752.0
40,8.958121920864144e-05,463752.0
41,0.00010039272960463206,522968.0
42,0.00010039272960463206,522968.0
43,0.00010039272960463206,522968.0
44,0.00012423158834279303,647396.0
45,0.00012423158834279303,647396.0
46,0.00012423158834279303,647396.0
47,0.00013404911981717622,727727.0
48,0.00013404911981717622,727727.0
49,0.00013404911981717622,727727.0
50,0.0001406030310625984,733721.0
51,0.0001406030310625984,733721.0
52,0.0001406030310625984,733721.0
53,0.00017523256935475816,863182.0
54,0.00017523256935475816,863182.0
55,0.00017523256935475816,863182.0
56,0.00018360280381127584,882472.0
57,0.00018360280381127584,882472.0
58,0.00018360280381127584,882472.0
59,0.00018360280381127584,882472.0
60,0.00018694755689783617,931307.0
61,0.00018694755689783617,931307.0
62,0.00018694755689783617,931307.0
63,0.0001966115554670962,970798.0
64,0.0001966115554670962,970798.0
65,0.0001966115554670962,970798.0
66,0.0001966115554670962,970798.0
67,0.0001966115554670962,970798.0
68,0.00020919065983836686,1034618.0
69,0.00020919065983836686,1034618.0
70,0.00020919065983836686,1034618.0
71,0.00021166325209958815,1046263.0
72,0.00021166325209958815,1046263.0
73,0.00021166325209958815,1046263.0
74,0.00021166325209958815,1046263.0
75,0.0002124755307944973,1048850.0
76,0.0002124755307944973,1048850.0
77,0.0002124755307944973,1048850.0
78,0.0002336681666903417,1175144.0
79,0.0002336681666903417,1175144.0
80,0.0002336681666903417,1175144.0
81,0.00025222577008295744,1225649.0
82,0.00025222577008295744,1225649.0
83,0.00025222577008295744,1225649.0
84,0.00025222577008295744,1225649.0
85,0.0002750913257571455,1313156.0
86,0.0002750913257571455,1313156.0
87,0.0002750913257571455,1313156.0
88,0.0002937344565687223,1396553.0
89,0.0002937344565687223,1396553.0
90,0.0002937344565687223,1396553.0
91,0.00029858657781687257,1416177.0
92,0.00029858657781687257,1416177.0
93,0.00029858657781687257,1416177.0
94,0.00031511205093900875,1522875.0
95,0.00031511205093900875,1522875.0
96,0.00031511205093900875,1522875.0
97,0.00031511205093900875,1522875.0
98,0.00031511205093900875,1522875.0
99,0.00031511205093900875,1522875.0
100,0.00033599351646092153,1683738.0
101,0.0003473099187393039,1745525.0
102,0.0003473099187393039,1745525.0
103,0.0003473099187393039,1745525.0
104,0.0003473099187393039,1745525.0
105,0.0003567886694956266,1773640.0
106,0.0003567886694956266,1773640.0
107,0.0003567886694956266,1773640.0
108,0.0003567886694956266,1773640.0
109,0.0003567886694956266,1773640.0
110,0.0003567886694956266,1773640.0
111,0.0003651064361525733,1785140.0
112,0.0003651064361525733,1785140.0
113,0.0003651064361525733,1785140.0
114,0.0003845416108311437,1873479.0
