,t_0_g,NPS_g
0,1.6364532279304306e-05,154904.0
1,1.6364532279304306e-05,154904.0
2,1.6364532279304306e-05,154904.0
3,1.6364532279304306e-05,154904.0
4,1.6364532279304306e-05,154904.0
5,1.6364532279304306e-05,154904.0
6,1.809041942983442e-05,166619.0
7,1.809041942983442e-05,166619.0
8,1.809041942983442e-05,166619.0
9,1.809041942983442e-05,166619.0
10,2.0476754882158158e-05,190289.0
11,2.0476754882158158e-05,190289.0
12,2.0476754882158158e-05,190289.0
13,2.4865091933442125e-05,199330.0
14,2.4865091933442125e-05,199330.0
15,2.4865091933442125e-05,199330.0
16,2.5729261078551838e-05,211193.0
17,2.5729261078551838e-05,211193.0
18,2.5729261078551838e-05,211193.0
19,2.592761028151444e-05,212533.0
20,2.592761028151444e-05,212533.0
21,2.592761028151444e-05,212533.0
22,3.490089183794805e-05,250947.0
23,3.490089183794805e-05,250947.0
24,3.490089183794805e-05,250947.0
25,5.323648505707274e-05,324979.0
26,5.323648505707274e-05,324979.0
27,5.323648505707274e-05,324979.0
28,5.3366560189303375e-05,331040.0
29,5.3366560189303375e-05,331040.0
30,5.3366560189303375e-05,331040.0
31,5.3366560189303375e-05,331040.0
32,5.3366560189303375e-05,331040.0
33,5.3366560189303375e-05,331040.0
34,7.611690621778083e-05,395014.0
35,7.611690621778083e-05,395014.0
36,7.611690621778083e-05,395014.0
37,8.084761070444661e-05,415880.0
38,8.084761070444661e-05,415880.0
39,8.084761070444661e-05,415880.0
40,0.00010362413729451103,544389.0
41,0.00010362413729451103,544389.0
42,0.0001383088444216991,733117.0
43,0.00016811550737324488,835631.0
44,0.00020747853464274033,1024878.0
45,0.00020747853464274033,1024878.0
46,0.00020747853464274033,1024878.0
47,0.00021049183750736052,1037242.0
48,0.00021049183750736052,1037242.0
49,0.00021049183750736052,1037242.0
50,0.0002142315358297013,1063164.0
51,0.00022206983851646663,1140011.0
52,0.00022206983851646663,1140011.0
53,0.00022206983851646663,1140011.0
54,0.00022206983851646663,1140011.0
55,0.0002261243260293192,1145380.0
56,0.0002261243260293192,1145380.0
57,0.0002261243260293192,1145380.0
58,0.00023402777945642482,1175998.0
59,0.00023402777945642482,1175998.0
60,0.00023402777945642482,1175998.0
61,0.00026177247359054613,1283853.0
62,0.00026177247359054613,1283853.0
63,0.00026177247359054613,1283853.0
64,0.00026177247359054613,1283853.0
65,0.00026177247359054613,1283853.0
66,0.00026177247359054613,1283853.0
67,0.00026177247359054613,1283853.0
68,0.00026177247359054613,1283853.0
69,0.00026177247359054613,1283853.0
70,0.00026177247359054613,1283853.0
71,0.00026177247359054613,1283853.0
72,0.0002707172400931532,1300575.0
73,0.0002707172400931532,1300575.0
74,0.0002707172400931532,1300575.0
75,0.0002857386405254741,1357771.0
76,0.0002857386405254741,1357771.0
77,0.0002857386405254741,1357771.0
78,0.00029362081758109606,1394931.0
79,0.00029362081758109606,1394931.0
80,0.00029362081758109606,1394931.0
81,0.00029362081758109606,1394931.0
82,0.0002941149944546977,1401106.0
83,0.0002941149944546977,1401106.0
84,0.0002941149944546977,1401106.0
85,0.0002941149944546977,1401106.0
86,0.0002941149944546977,1401106.0
87,0.0002941149944546977,1401106.0
88,0.0002941149944546977,1401106.0
89,0.0003069366449644172,1449526.0
90,0.0003069366449644172,1449526.0
91,0.0003069366449644172,1449526.0
92,0.0003144826835493279,1506248.0
93,0.0003144826835493279,1506248.0
94,0.0003144826835493279,1506248.0
95,0.0003144826835493279,1506248.0
96,0.0003144826835493279,1506248.0
97,0.0003144826835493279,1506248.0
98,0.00031462722929427025,1510556.0
99,0.00031462722929427025,1510556.0
100,0.00031462722929427025,1510556.0
101,0.00036918426730426,1802938.0
102,0.00036918426730426,1802938.0
103,0.00036918426730426,1802938.0
104,0.00036918426730426,1802938.0
105,0.00036918426730426,1802938.0
106,0.00036918426730426,1802938.0
107,0.0003857706050859593,1876679.0
108,0.0003857706050859593,1876679.0
109,0.0003857706050859593,1876679.0
110,0.0003857706050859593,1876679.0
111,0.0003857706050859593,1876679.0
112,0.0003857706050859593,1876679.0
113,0.0003857706050859593,1876679.0
114,0.0003907175748998284,1904238.0
115,0.0003907175748998284,1904238.0
116,0.0003907175748998284,1904238.0
117,0.00040484308889491075,1944274.0
118,0.00040484308889491075,1944274.0
119,0.00040484308889491075,1944274.0
120,0.00040484308889491075,1944274.0
121,0.00041524408132423315,1968677.0
122,0.00041524408132423315,1968677.0
123,0.00041524408132423315,1968677.0
124,0.00041560369409031627,1975929.0
125,0.00041560369409031627,1975929.0
126,0.00041560369409031627,1975929.0
127,0.0004191439372333603,2000117.0
128,0.0004191439372333603,2000117.0
129,0.0004191439372333603,2000117.0
130,0.0004243401569050001,2011898.0
131,0.0004243401569050001,2011898.0
132,0.0004243401569050001,2011898.0
133,0.0004243401569050001,2011898.0
134,0.0004243401569050001,2011898.0
135,0.0004243401569050001,2011898.0
136,0.0004398156359329863,2096906.0
137,0.0004398156359329863,2096906.0
138,0.0004398156359329863,2096906.0
139,0.0004618822392955031,2179638.0
140,0.0004618822392955031,2179638.0
141,0.0004618822392955031,2179638.0
142,0.0004618822392955031,2179638.0
143,0.0004618822392955031,2179638.0
144,0.0004618822392955031,2179638.0
145,0.0004618822392955031,2179638.0
146,0.0004618822392955031,2179638.0
147,0.0004618822392955031,2179638.0
148,0.0004649079198013058,2191293.0
149,0.0004649079198013058,2191293.0
150,0.0004649079198013058,2191293.0
151,0.0004649079198013058,2191293.0
152,0.00048693956208680026,2262159.0
153,0.00048693956208680026,2262159.0
154,0.00048693956208680026,2262159.0
155,0.00048693956208680026,2262159.0
156,0.00048693956208680026,2262159.0
157,0.00048693956208680026,2262159.0
158,0.0005138294516232346,2453783.0
159,0.0005138294516232346,2453783.0
160,0.0005138294516232346,2453783.0
161,0.0005203193068954597,2476060.0
162,0.0005203193068954597,2476060.0
163,0.0005203193068954597,2476060.0
164,0.0005381333330166666,2540284.0
165,0.0005381333330166666,2540284.0
166,0.0005381333330166666,2540284.0
167,0.0005381333330166666,2540284.0
168,0.0005381333330166666,2540284.0
169,0.0005381333330166666,2540284.0
170,0.0005608999759143823,2623688.0
171,0.0005946540050554833,2875644.0
172,0.0006035870765146718,2922612.0
173,0.0006035870765146718,2922612.0
174,0.0006035870765146718,2922612.0
175,0.0006035870765146718,2922612.0
176,0.0006035870765146718,2922612.0
177,0.0006035870765146718,2922612.0
178,0.0006035870765146718,2922612.0
179,0.0006035870765146718,2922612.0
180,0.0006035870765146718,2922612.0
181,0.0006035870765146718,2922612.0
182,0.0006035870765146718,2922612.0
183,0.0006096299183223946,2954021.0
184,0.0006096299183223946,2954021.0
185,0.0006096299183223946,2954021.0
186,0.0006141897860600156,2976880.0
187,0.0006162045960237102,2989284.0
188,0.0006162045960237102,2989284.0
189,0.0006162045960237102,2989284.0
190,0.0006164705947917919,3002001.0
191,0.0006164705947917919,3002001.0
192,0.0006164705947917919,3002001.0
193,0.0006714837724739827,3201996.0
194,0.0006714837724739827,3201996.0
195,0.0006714837724739827,3201996.0
196,0.0006978603082548048,3293312.0
197,0.0006978603082548048,3293312.0
198,0.0006978603082548048,3293312.0
199,0.0007035587412515283,3345006.0
200,0.0007035587412515283,3345006.0
201,0.0007035587412515283,3345006.0
202,0.00071060203536975,3366739.0
203,0.00071060203536975,3366739.0
204,0.00071060203536975,3366739.0
205,0.0007160790338748324,3377514.0
206,0.0007160790338748324,3377514.0
207,0.0007160790338748324,3377514.0
208,0.0007261121810305303,3461797.0
209,0.0007261121810305303,3461797.0
210,0.0007261121810305303,3461797.0
211,0.0007536883473721935,3571503.0
212,0.0007536883473721935,3571503.0
213,0.0007536883473721935,3571503.0
214,0.0007536883473721935,3571503.0
215,0.0007536883473721935,3571503.0
216,0.0007536883473721935,3571503.0
217,0.0007724895102089993,3639829.0
218,0.0007724895102089993,3639829.0
219,0.0007724895102089993,3639829.0
220,0.0007793174407065089,3655494.0
221,0.0007793174407065089,3655494.0
222,0.0007793174407065089,3655494.0
223,0.0007793174407065089,3655494.0
224,0.0007793174407065089,3655494.0
225,0.0007793174407065089,3655494.0
226,0.0007793174407065089,3655494.0
227,0.0007793174407065089,3655494.0
