,NPS,End_event_no,Particle_type,Start_x,Start_y,Start_z,End_x,End_y,End_z,Start_E,End_E,Start_T,End_T,Detector_no,Delta_ray_flag
0,4265.0,1.0,3.0,-11.017,-7.4824,-7.072,-12.0,-5.7976,-7.1365,0.51021,0.50899,0.039852,0.047373,12.0,0.0
1,38662.0,1.0,3.0,-12.983,-6.0415,-8.7652,-11.675,-8.2014,-7.3805,0.063963,0.054151,0.037311,0.06124,12.0,0.0
2,38662.0,3.0,3.0,-12.016,-6.6135,-8.3347,-12.017,-6.6136,-8.3272,0.0014031,0.00099006,0.046462,0.046817,12.0,1.0
3,65860.0,1.0,3.0,11.265,7.8974,13.419,11.795,8.2501,13.211,0.25297,0.25203,0.033186,0.036192,3.0,0.0
4,65860.0,3.0,3.0,11.797,8.2507,13.21,12.469,8.2935,12.913,0.24523,0.24451,0.036201,0.039532,3.0,0.0
5,65860.0,5.0,3.0,12.475,8.2924,12.899,11.107,7.6773,9.003,0.10964,0.09135,0.039615,0.065113,3.0,0.0
6,65860.0,7.0,3.0,11.107,7.6776,9.002,12.671,8.2337,7.877,0.080981,0.076306,0.06512,0.078459,3.0,0.0
7,65860.0,9.0,3.0,11.483,7.6895,9.8459,11.668,7.4225,9.8354,0.0092472,0.00099529,0.059277,0.067815,3.0,1.0
8,67990.0,1.0,3.0,-5.3236,12.083,12.21,-6.0924,13.263,12.951,0.47708,0.4749,0.040234,0.046435,17.0,0.0
9,79316.0,1.0,3.0,-7.8396,10.461,-11.574,-9.2484,9.5448,-15.849,0.3562,0.35183,0.040942,0.059907,16.0,0.0
10,79316.0,3.0,3.0,-9.2493,9.5449,-15.864,-8.4095,9.8255,-16.5,0.234,0.23306,0.059995,0.064993,16.0,0.0
11,79316.0,5.0,3.0,-8.6835,9.9123,-14.135,-8.6834,9.9133,-14.135,0.001047,0.00097069,0.052302,0.052358,16.0,1.0
12,81615.0,1.0,3.0,-13.672,-1.7698,-16.5,-14.744,-3.3845,-14.374,0.43924,0.43601,0.031496,0.042877,13.0,0.0
13,90200.0,1.0,3.0,-11.083,6.4664,-11.093,-13.144,7.912,-8.4116,0.43424,0.43057,0.03101,0.045594,15.0,0.0
14,90200.0,3.0,3.0,-11.16,6.5202,-10.994,-11.147,6.564,-11.025,0.0033443,0.00094396,0.031553,0.033691,15.0,1.0
15,91927.0,1.0,3.0,5.7008,-12.332,8.9969,4.6469,-14.507,10.513,0.40152,0.39815,0.03634,0.047827,8.0,0.0
16,93263.0,1.0,3.0,-0.76664,13.087,2.8141,0.66343,15.183,2.2944,0.83257,0.83036,0.037101,0.046441,0.0,0.0
17,94234.0,1.0,3.0,12.968,3.3264,13.503,13.145,3.4801,13.561,0.30714,0.30693,0.031493,0.032524,4.0,0.0
18,99071.0,1.0,3.0,-7.9199,-11.354,1.6771,-9.9521,-9.894,-2.2088,0.77279,0.76928,0.044024,0.060829,11.0,0.0
19,101383.0,1.0,3.0,-3.5531,13.211,-1.3758,-6.0914,13.302,-0.81052,0.10773,0.070091,0.037035,0.053123,17.0,0.0
20,101383.0,3.0,3.0,-5.7232,13.307,-0.88929,-5.703,13.293,-0.85854,0.0031243,0.00098298,0.050507,0.052237,17.0,1.0
21,121145.0,1.0,3.0,13.239,6.3048,-3.4829,13.365,7.5799,-3.6847,0.33867,0.33645,0.034627,0.040042,3.0,0.0
22,123334.0,1.0,3.0,8.2207,-9.851,6.5632,9.9793,-11.681,7.1441,0.27046,0.26532,0.027281,0.03876,7.0,0.0
23,123334.0,3.0,3.0,9.4146,-11.093,6.9576,9.4266,-11.087,6.9449,0.0021739,0.00095465,0.035074,0.035854,7.0,1.0
24,123564.0,1.0,3.0,11.004,-6.6558,9.0308,13.192,-7.8571,8.8416,0.77836,0.77454,0.03265,0.041744,6.0,0.0
25,123564.0,3.0,3.0,13.186,-7.8635,8.8203,12.342,-5.7867,9.7044,0.54926,0.54719,0.041936,0.051111,6.0,0.0
26,139561.0,1.0,3.0,-0.71388,-13.05,8.4943,1.1599,-13.583,9.8197,0.32359,0.3202,0.031975,0.041916,9.0,0.0
27,140351.0,1.0,3.0,-9.0208,-9.5319,-8.6044,-10.276,-11.179,-7.7581,0.7979,0.79581,0.030581,0.038686,11.0,0.0
28,149289.0,1.0,3.0,4.2246,-12.129,15.989,5.9138,-13.899,16.278,0.3179,0.31474,0.034994,0.045431,8.0,0.0
29,149605.0,1.0,3.0,-10.955,-6.8651,-2.3159,-13.438,-6.7207,1.1645,1.0924,1.0881,0.036002,0.051056,12.0,0.0
30,154904.0,1.0,3.0,-4.3845,-14.442,13.109,-5.8264,-12.472,14.776,0.26685,0.26321,0.04052,0.053598,10.0,0.0
31,154904.0,3.0,3.0,-5.8261,-12.471,14.783,-5.5766,-12.505,16.5,0.2287,0.22658,0.053637,0.061643,10.0,0.0
32,156891.0,1.0,3.0,14.349,1.2658,2.9518,14.751,3.378,-0.94468,0.91041,0.90666,0.042485,0.058393,4.0,0.0
33,156891.0,3.0,3.0,14.41,1.5878,2.3578,14.41,1.5878,2.3578,0.0010288,0.00099642,0.04491,0.04491,4.0,1.0
34,162221.0,1.0,3.0,-12.858,-5.9571,-8.2155,-12.875,-8.1325,-8.5943,0.11129,0.10625,0.04469,0.057624,12.0,0.0
35,162221.0,3.0,3.0,-12.858,-7.2128,-8.4361,-12.841,-7.2114,-8.4221,0.0021559,0.00096352,0.052142,0.053122,12.0,1.0
36,166619.0,1.0,3.0,-4.8132,-11.98,-15.719,-4.5565,-13.44,-16.5,0.53973,0.53845,0.045617,0.052014,10.0,0.0
37,166619.0,3.0,3.0,-4.5601,-13.461,-16.5,-5.5565,-14.286,-15.884,0.43773,0.43655,0.052106,0.057778,10.0,0.0
38,178993.0,1.0,3.0,3.7376,-12.59,-4.8504,4.7664,-14.518,-6.1125,0.69249,0.68848,0.04271,0.05201,8.0,0.0
39,178993.0,3.0,3.0,4.0418,-13.16,-5.2235,4.0414,-13.16,-5.2233,0.0010962,0.00079025,0.04546,0.045491,8.0,1.0
40,178993.0,5.0,3.0,3.733,-12.597,-4.7821,5.4921,-12.171,-4.0485,0.59023,0.58852,0.042926,0.050281,8.0,0.0
41,180076.0,1.0,3.0,0.62786,-12.996,7.4777,0.42276,-15.298,6.8536,0.34662,0.33096,0.034328,0.044269,9.0,0.0
42,183141.0,1.0,3.0,4.6492,11.992,-6.0657,6.0172,13.68,-6.8612,1.8216,1.8197,0.045436,0.053348,1.0,0.0
43,183141.0,3.0,3.0,4.6462,11.992,-6.0644,4.9434,14.514,-6.6551,1.4181,1.4161,0.045431,0.05445,1.0,0.0
44,185565.0,1.0,3.0,3.6144,12.858,-1.755,6.0923,13.274,-1.3582,0.90368,0.90156,0.042586,0.051684,1.0,0.0
45,185565.0,3.0,3.0,3.6902,12.871,-1.7429,3.7571,13.201,-2.0388,0.012656,0.00097585,0.042864,0.05274,1.0,1.0
46,185565.0,5.0,3.0,3.7249,13.124,-2.0603,3.7247,13.125,-2.0653,0.0015503,0.00095507,0.05016,0.050394,1.0,1.0
47,190289.0,1.0,3.0,-4.9909,-11.991,9.6639,-6.0578,-13.544,9.4265,0.24558,0.24348,0.034219,0.042811,10.0,0.0
48,190475.0,1.0,3.0,7.8442,10.445,6.6005,10.289,11.133,8.9037,0.60689,0.60439,0.032189,0.045048,2.0,0.0
49,191444.0,1.0,3.0,6.0322,-12.863,-0.71691,4.0047,-14.221,-3.103,0.39849,0.39408,0.060654,0.074416,8.0,0.0
50,191444.0,3.0,3.0,4.6748,-13.772,-2.3144,4.6734,-13.76,-2.3235,0.0025753,0.00098122,0.069868,0.070511,8.0,1.0
51,191444.0,5.0,3.0,8.4024,-11.886,6.9194,9.5312,-11.982,7.2517,0.38427,0.3827,0.057782,0.062578,7.0,0.0
52,194605.0,1.0,3.0,-10.988,6.707,2.5177,-12.818,5.9343,2.4047,0.39583,0.39406,0.036673,0.044704,15.0,0.0
53,197206.0,1.0,3.0,11.761,-5.8625,0.97153,12.901,-8.1162,0.84507,0.24796,0.24547,0.034419,0.045828,6.0,0.0
54,198269.0,1.0,3.0,-9.9239,-9.8672,-8.4881,-10.285,-11.149,-6.0953,0.45965,0.45735,0.048467,0.05921,11.0,0.0
55,198269.0,3.0,3.0,-10.283,-11.156,-6.0862,-9.8437,-11.803,-5.4933,0.40539,0.40451,0.05926,0.063204,11.0,0.0
56,198269.0,5.0,3.0,-9.8261,-11.817,-5.4696,-9.1847,-12.065,-5.7929,0.22757,0.22652,0.06337,0.066897,11.0,0.0
57,198269.0,7.0,3.0,-9.1838,-12.065,-5.7933,-8.6423,-11.999,-6.0844,0.22288,0.22214,0.066901,0.069775,11.0,0.0
58,198269.0,9.0,3.0,-8.6412,-11.999,-6.0851,-8.4685,-11.923,-6.1674,0.21483,0.21455,0.069781,0.070748,11.0,0.0
59,198269.0,11.0,3.0,-8.4675,-11.923,-6.1679,-8.082,-11.607,-6.3241,0.2098,0.20919,0.070754,0.073222,11.0,0.0
60,198269.0,13.0,3.0,-8.3088,-11.793,-6.2322,-8.3205,-11.756,-6.2449,0.0037904,0.00099757,0.07177,0.073254,11.0,1.0
61,199330.0,1.0,3.0,-4.7331,-11.983,-0.89786,-3.9536,-14.176,-2.5213,0.4842,0.48148,0.030367,0.041398,10.0,0.0
62,199330.0,3.0,3.0,-4.2641,-13.302,-1.8745,-4.2634,-13.303,-1.8644,0.0016014,0.00099358,0.037003,0.037514,10.0,1.0
63,202784.0,1.0,3.0,11.42,6.0567,12.329,13.44,7.3708,15.117,0.60977,0.6033,0.037284,0.051094,3.0,0.0
64,211193.0,1.0,3.0,-5.5508,-12.209,-9.9629,-4.1847,-14.348,-8.0922,0.41134,0.40842,0.051055,0.063687,10.0,0.0
65,212533.0,1.0,3.0,-6.0511,-12.928,-10.852,-3.5747,-13.014,-10.65,0.39585,0.37873,0.048145,0.058183,10.0,0.0
66,217061.0,1.0,3.0,-8.2822,9.7998,-12.26,-8.0468,11.562,-13.511,0.19728,0.19457,0.041103,0.051575,16.0,0.0
67,217061.0,3.0,3.0,-11.099,7.6639,-12.508,-12.608,8.2564,-12.147,1.2239,1.2232,0.03885,0.044646,15.0,0.0
68,219190.0,1.0,3.0,-5.9725,12.711,4.8827,-5.6895,12.322,4.8827,0.2448,0.24439,0.047299,0.049477,17.0,0.0
69,219190.0,3.0,3.0,-5.6883,12.321,4.8828,-3.6843,12.686,5.7803,0.23722,0.23497,0.049485,0.05965,17.0,0.0
70,219190.0,5.0,3.0,-3.6817,12.692,5.7889,-4.9965,14.508,6.4608,0.17181,0.16785,0.059714,0.071485,17.0,0.0
71,219190.0,7.0,3.0,-5.6407,12.329,4.9041,-5.5336,12.366,4.7396,0.0075985,0.00098501,0.049726,0.055674,17.0,1.0
72,219190.0,9.0,3.0,-5.6332,12.342,4.8904,-5.6348,12.343,4.8895,0.0010841,0.00096327,0.050125,0.050239,17.0,1.0
73,221092.0,1.0,3.0,5.6296,-12.269,3.3701,6.0907,-13.317,3.5042,0.72456,0.72116,0.041403,0.045626,8.0,0.0
74,221092.0,3.0,3.0,6.0879,-13.358,3.541,3.5725,-13.025,0.646,0.30951,0.3057,0.046025,0.062437,8.0,0.0
75,221092.0,5.0,3.0,6.0786,-13.437,2.3445,5.1416,-14.479,2.8702,0.29612,0.29341,0.044759,0.051209,8.0,0.0
76,221092.0,7.0,3.0,5.1335,-14.481,2.8852,3.6581,-13.757,6.43,0.2064,0.19844,0.051297,0.069866,8.0,0.0
77,221092.0,9.0,3.0,3.658,-13.756,6.4311,3.6436,-12.777,8.2003,0.18942,0.18693,0.069872,0.079734,8.0,0.0
78,221092.0,11.0,3.0,3.6437,-12.777,8.2011,4.0969,-12.207,10.286,0.18059,0.17794,0.079738,0.09067,8.0,0.0
79,221092.0,13.0,3.0,5.815,-13.73,2.4924,5.8139,-13.73,2.4908,0.0011933,0.00097759,0.046574,0.04667,8.0,1.0
80,221484.0,1.0,3.0,-9.7519,-9.7341,6.9055,-10.078,-11.565,6.3517,0.14771,0.14492,0.03794,0.048198,11.0,0.0
81,221484.0,3.0,3.0,-10.077,-11.566,6.3511,-8.664,-12.007,7.2054,0.13261,0.13032,0.048207,0.057584,11.0,0.0
82,221721.0,1.0,3.0,-1.2681,-14.169,-0.82732,0.61798,-15.21,1.5157,0.23324,0.22919,0.059199,0.073801,9.0,0.0
83,221721.0,3.0,3.0,0.32524,-15.048,1.152,0.34746,-15.046,1.1183,0.0029782,0.00096162,0.071535,0.073117,9.0,1.0
84,227327.0,1.0,3.0,-9.7272,-9.7186,0.62275,-10.312,-11.035,1.02,0.41405,0.41225,0.031122,0.037102,11.0,0.0
85,227977.0,1.0,3.0,10.003,9.9467,7.825,9.4615,12.007,8.7797,0.37848,0.37484,0.037596,0.04711,2.0,0.0
86,237600.0,1.0,3.0,-12.568,8.2689,16.493,-13.0,6.055,13.658,0.13297,0.1088,0.054538,0.074909,15.0,0.0
87,238172.0,1.0,3.0,-8.4006,9.7178,-4.5141,-9.3234,9.5581,-4.0572,0.86935,0.86784,0.028662,0.032404,16.0,0.0
88,238172.0,3.0,3.0,-9.4548,9.5931,-4.0809,-7.8248,11.082,-4.1321,0.13852,0.11218,0.033091,0.045024,16.0,0.0
89,242432.0,1.0,3.0,-4.5495,12.009,4.2899,-5.842,14.007,6.8639,0.68635,0.6839,0.046877,0.059805,17.0,0.0
90,244695.0,1.0,3.0,-11.315,6.1501,13.579,-13.314,6.4207,13.635,0.46884,0.46614,0.029557,0.037447,15.0,0.0
91,244695.0,3.0,3.0,-13.313,6.4183,13.622,-11.982,5.8009,14.253,0.34872,0.34724,0.037564,0.044189,15.0,0.0
92,244695.0,5.0,3.0,-12.592,6.0841,13.964,-12.592,6.0846,13.964,0.0010318,0.00099815,0.04115,0.041178,15.0,1.0
93,244864.0,1.0,3.0,8.9135,-9.5401,-2.4111,7.9287,-11.372,-4.1392,0.54257,0.53749,0.028396,0.03871,7.0,0.0
94,250947.0,1.0,3.0,-4.0825,-13.798,13.223,-5.3661,-14.397,13.861,0.40114,0.39986,0.048207,0.054464,10.0,0.0
95,250998.0,1.0,3.0,-12.372,5.7903,-1.8797,-11.094,7.6542,-1.578,0.14379,0.14085,0.056459,0.068623,15.0,0.0
96,254970.0,1.0,3.0,5.9646,12.694,-16.441,5.8046,12.763,-16.5,0.13287,0.13244,0.035903,0.036912,1.0,0.0
97,254970.0,3.0,3.0,5.8014,12.763,-16.5,5.1878,12.033,-16.485,0.10323,0.10037,0.036936,0.042666,1.0,0.0
98,254970.0,5.0,3.0,5.1869,12.033,-16.485,5.0414,12.197,-16.5,0.091112,0.090877,0.042673,0.044058,1.0,0.0
99,256203.0,1.0,3.0,8.6189,-9.6115,-7.1847,8.4267,-11.9,-6.7369,0.040316,0.025065,0.031101,0.056487,7.0,0.0
100,256203.0,3.0,3.0,8.4009,-10.332,-7.1051,8.4019,-10.332,-7.1041,0.0012221,0.00095843,0.038178,0.038247,7.0,1.0
101,264709.0,1.0,3.0,7.7938,-10.765,-10.911,9.1085,-12.07,-11.336,0.29571,0.29353,0.034124,0.042319,7.0,0.0
102,267858.0,1.0,3.0,0.59502,12.978,5.4533,-0.69686,15.162,5.6476,0.50725,0.505,0.034315,0.044128,0.0,0.0
103,273159.0,1.0,3.0,3.6279,-12.819,-1.0929,5.8449,-12.496,-0.1075,0.22786,0.22426,0.038896,0.0502,8.0,0.0
104,273872.0,1.0,3.0,-11.014,-7.4736,1.1701,-13.273,-7.7468,1.2741,0.86475,0.86279,0.040341,0.048525,12.0,0.0
105,273872.0,3.0,3.0,-8.8705,-9.5459,2.5239,-8.2892,-11.808,2.0713,0.89449,0.8923,0.044266,0.052784,11.0,0.0
106,275072.0,1.0,3.0,4.1665,12.162,12.906,3.5526,13.263,12.587,0.14431,0.14156,0.036318,0.043244,1.0,0.0
107,282246.0,1.0,3.0,12.656,2.1318,15.133,12.616,2.4722,15.208,0.082497,0.080604,0.037916,0.040218,4.0,0.0
108,285149.0,1.0,3.0,4.1687,-12.161,14.593,4.6956,-14.513,14.004,0.72885,0.727,0.03937,0.048456,8.0,0.0
109,285149.0,3.0,3.0,4.713,-14.515,13.939,4.6552,-11.991,14.205,0.3671,0.36519,0.048824,0.059238,8.0,0.0
110,285810.0,1.0,3.0,-11.1,6.4351,5.8046,-11.709,5.8835,7.2133,0.74538,0.74417,0.033238,0.039193,15.0,0.0
111,289467.0,1.0,3.0,-0.33924,12.876,-5.1391,-0.0076175,15.37,-6.4381,0.76878,0.76645,0.046079,0.05638,0.0,0.0
112,304023.0,1.0,3.0,-5.4676,12.156,9.3684,-5.6935,14.174,8.9347,0.56053,0.55895,0.041978,0.049859,17.0,0.0
113,306325.0,1.0,3.0,12.096,-8.3147,5.1179,13.444,-7.355,5.4859,0.35866,0.35734,0.040259,0.047248,6.0,0.0
114,308342.0,1.0,3.0,-1.2338,14.401,-15.104,0.26882,15.341,-13.885,0.2636,0.26178,0.03783,0.047379,0.0,0.0
115,308902.0,1.0,3.0,4.0993,-12.206,-8.1858,5.4264,-14.367,-5.7789,0.99589,0.9876,0.034277,0.046674,8.0,0.0
116,308902.0,3.0,3.0,5.4244,-14.368,-5.7452,5.3105,-12.077,-2.4064,0.86396,0.85952,0.046805,0.061359,8.0,0.0
117,308902.0,5.0,3.0,5.3899,-13.674,-4.734,5.3858,-13.666,-4.7336,0.0015868,0.0009864,0.051212,0.051665,8.0,1.0
118,308902.0,7.0,3.0,3.9326,-12.344,-7.6319,4.3663,-14.435,-7.5277,1.6361,1.6344,0.034767,0.042111,8.0,0.0
119,311368.0,1.0,3.0,4.1242,14.31,-13.976,5.4082,12.123,-12.388,0.24939,0.24693,0.039198,0.052677,1.0,0.0
120,311368.0,3.0,3.0,4.3684,13.894,-13.674,4.3678,13.894,-13.674,0.0011421,0.00099988,0.041761,0.041792,1.0,1.0
121,316487.0,1.0,3.0,3.7877,12.513,9.787,4.1976,14.355,10.215,1.1255,1.1104,0.036766,0.04356,1.0,0.0
122,324979.0,1.0,3.0,-3.6049,-12.889,-2.3931,-5.4236,-14.368,-1.3615,0.44993,0.44789,0.042396,0.052485,10.0,0.0
123,331040.0,1.0,3.0,-4.002,-12.28,-3.3805,-3.6542,-13.748,-2.9964,0.10455,0.10152,0.036473,0.045783,10.0,0.0
124,331040.0,3.0,3.0,-3.6551,-13.75,-2.996,-6.0915,-13.3,-3.1419,0.064892,0.056378,0.045803,0.064359,10.0,0.0
125,331040.0,5.0,3.0,-3.9229,-12.614,-3.2932,-3.9944,-12.665,-3.3114,0.0046322,0.00091622,0.038591,0.041777,10.0,1.0
126,334842.0,1.0,3.0,8.2979,-9.7878,-3.6677,10.126,-10.106,-2.0211,0.16549,0.14924,0.033302,0.045929,7.0,0.0
127,334842.0,3.0,3.0,10.126,-10.106,-2.021,10.062,-10.154,-1.9886,0.0046516,0.0009937,0.045931,0.048825,7.0,0.0
128,340086.0,1.0,3.0,-11.352,6.1145,3.2976,-13.44,7.3703,5.1939,0.96876,0.96497,0.040368,0.051341,15.0,0.0
129,340258.0,1.0,3.0,5.6708,12.305,8.0869,3.8103,14.017,6.3535,0.69165,0.68934,0.032884,0.04418,1.0,0.0
130,341445.0,1.0,3.0,10.966,-6.8011,-8.7536,12.826,-8.1612,-8.4931,0.82407,0.82262,0.046643,0.055017,6.0,0.0
131,341445.0,3.0,3.0,12.884,-8.1273,-8.4445,11.527,-5.9802,-8.9276,0.25067,0.24678,0.055508,0.067138,6.0,0.0
132,346386.0,1.0,3.0,-9.2212,9.5411,13.012,-10.288,10.463,13.18,0.60172,0.60035,0.054265,0.059596,16.0,0.0
133,349751.0,1.0,3.0,-12.17,-5.7807,-8.1932,-12.866,-8.1379,-5.1131,0.64532,0.64149,0.044158,0.058811,12.0,0.0
134,349957.0,1.0,3.0,-11.028,7.5114,15.06,-13.458,6.8082,15.035,0.47647,0.4656,0.033662,0.043524,15.0,0.0
135,351429.0,1.0,3.0,10.965,-6.8051,0.2744,13.357,-7.597,1.0835,0.24624,0.24147,0.038133,0.050095,6.0,0.0
136,352402.0,1.0,3.0,9.4966,-9.6074,5.1429,8.7242,-12.025,1.6248,0.15166,0.14462,0.08069,0.10357,7.0,0.0
137,354349.0,1.0,3.0,13.057,-3.4106,4.0843,14.329,-1.2581,7.1091,0.35714,0.35341,0.032174,0.048366,5.0,0.0
138,357878.0,1.0,3.0,13.275,1.3348,4.4809,13.73,3.7088,6.7578,0.50202,0.49848,0.040603,0.053431,4.0,0.0
139,361942.0,1.0,3.0,3.6887,-13.822,10.669,5.913,-12.599,14.612,0.070973,0.053385,0.037688,0.074162,8.0,0.0
140,361942.0,3.0,3.0,4.4436,-13.889,11.828,4.4468,-13.895,11.831,0.0012692,0.00094653,0.047465,0.047842,8.0,1.0
141,366861.0,1.0,3.0,4.2901,12.097,1.2482,4.5965,14.499,1.6751,0.35766,0.35521,0.032202,0.042348,1.0,0.0
142,366861.0,3.0,3.0,4.6026,14.501,1.6872,5.0895,12.008,2.4244,0.26603,0.26352,0.042429,0.054138,1.0,0.0
143,366861.0,5.0,3.0,5.09,12.008,2.4343,6.0342,13.63,2.9511,0.18965,0.18733,0.054202,0.063692,1.0,0.0
144,368090.0,1.0,3.0,0.23738,12.852,2.5737,-0.12405,12.836,2.7517,0.32022,0.31969,0.054848,0.056554,0.0,0.0
145,368090.0,3.0,3.0,-0.12695,12.836,2.7532,-1.0212,13.345,3.4429,0.30934,0.30824,0.056568,0.061849,0.0,0.0
146,368090.0,5.0,3.0,-1.0173,13.34,3.4545,0.65127,13.01,4.2754,0.18683,0.1841,0.061965,0.071216,0.0,0.0
147,368090.0,7.0,3.0,0.65271,13.011,4.2792,-1.251,14.319,5.8325,0.14173,0.13791,0.071249,0.086172,0.0,0.0
148,368090.0,9.0,3.0,-1.2512,14.318,5.8384,0.23211,15.349,8.4266,0.07346,0.060608,0.086213,0.10849,0.0,0.0
149,368090.0,11.0,3.0,-1.0001,14.146,5.6278,-0.91489,14.156,5.7042,0.0054137,0.00090564,0.084206,0.087992,0.0,1.0
150,371485.0,1.0,3.0,-10.953,6.8752,14.021,-11.043,7.5486,14.066,0.17274,0.17206,0.031174,0.034592,15.0,0.0
151,371485.0,3.0,3.0,-11.044,7.5502,14.066,-11.526,8.1196,14.166,0.16026,0.1593,0.034601,0.038474,15.0,0.0
152,371485.0,5.0,3.0,-11.529,8.1211,14.168,-12.935,6.9764,16.5,0.12524,0.093097,0.0385,0.055498,15.0,0.0
153,371485.0,7.0,3.0,-12.938,6.9772,16.5,-13.452,6.7789,13.794,0.046141,0.035266,0.055531,0.079967,15.0,0.0
154,371485.0,9.0,3.0,-13.012,7.0479,15.81,-12.947,7.0194,15.727,0.0057454,0.00099409,0.061414,0.064891,15.0,1.0
155,371485.0,11.0,3.0,-12.788,7.1122,16.242,-12.788,7.103,16.244,0.0014429,0.0009384,0.053468,0.053924,15.0,1.0
156,373437.0,1.0,3.0,1.0093,-13.329,-4.3165,-0.6345,-13.0,-3.5459,0.65024,0.64887,0.039833,0.046686,9.0,0.0
157,373437.0,3.0,3.0,1.0168,-13.339,-4.3176,-1.1424,-13.545,-3.1167,0.50543,0.50292,0.039915,0.049481,9.0,0.0
158,373437.0,5.0,3.0,-1.1458,-13.552,-3.0972,1.2695,-14.136,1.0677,0.3851,0.37895,0.049576,0.069269,9.0,0.0
159,373437.0,7.0,3.0,1.017,-13.339,-4.3202,-1.2696,-14.066,-4.9671,0.14947,0.14498,0.039913,0.052996,9.0,0.0
160,373437.0,9.0,3.0,0.046385,-13.648,-4.5948,0.03988,-13.651,-4.5883,0.0019305,0.00090611,0.045467,0.045982,9.0,1.0
161,374290.0,1.0,3.0,-9.153,9.5344,-3.49,-9.2418,12.059,-4.0341,0.51514,0.51311,0.035549,0.045487,16.0,0.0
162,379163.0,1.0,3.0,-3.602,12.899,-11.693,-6.0273,12.848,-9.4371,0.3615,0.35709,0.043822,0.057455,17.0,0.0
163,379163.0,3.0,3.0,-4.2977,12.884,-11.046,-4.3079,12.909,-11.042,0.0023763,0.0009656,0.047732,0.048861,17.0,1.0
164,379163.0,5.0,3.0,1.2659,14.202,-13.613,-1.2678,14.026,-9.8556,0.64578,0.64186,0.048377,0.06524,0.0,0.0
165,379163.0,7.0,3.0,-1.267,14.013,-9.8175,1.2677,14.177,-13.585,0.33666,0.33273,0.065472,0.084467,0.0,0.0
166,379163.0,9.0,3.0,0.012235,14.096,-11.719,0.01061,14.084,-11.707,0.0022276,0.00099226,0.075058,0.075968,0.0,1.0
167,379163.0,11.0,3.0,-0.31538,14.092,-11.268,-0.30925,14.122,-11.258,0.0028369,0.00099168,0.058901,0.060156,0.0,1.0
168,386042.0,1.0,3.0,4.371,-12.063,-13.303,5.9741,-13.785,-13.463,0.46696,0.46435,0.03221,0.041437,8.0,0.0
169,390282.0,1.0,3.0,11.274,6.1932,9.6842,12.95,8.0831,9.1666,0.28902,0.28474,0.03238,0.043559,3.0,0.0
170,390282.0,3.0,3.0,12.07,5.7879,7.0159,13.181,7.87,6.0084,0.35201,0.34031,0.038317,0.048939,3.0,0.0
171,390282.0,5.0,3.0,12.791,5.92,6.3596,11.742,8.2301,2.601,0.42802,0.42365,0.04167,0.059699,3.0,0.0
172,390282.0,7.0,3.0,12.651,6.2278,5.8588,12.621,6.0538,5.6478,0.0083266,0.00095707,0.044072,0.051476,3.0,1.0
173,390282.0,9.0,3.0,12.08,5.7868,7.0058,12.855,8.1448,3.7939,0.6638,0.65954,0.038341,0.053378,3.0,0.0
174,390282.0,11.0,3.0,12.675,7.5975,4.5395,12.677,7.5936,4.5307,0.0019875,0.00093273,0.049888,0.05032,3.0,1.0
175,394936.0,1.0,3.0,-5.5944,14.258,13.238,-3.911,12.365,13.335,0.045031,0.022668,0.039756,0.063828,17.0,0.0
176,394936.0,3.0,3.0,-5.3991,14.044,13.254,-5.4114,14.03,13.251,0.0022554,0.00099181,0.04221,0.042975,17.0,1.0
177,395014.0,1.0,3.0,-0.53516,-12.948,14.823,0.74958,-15.125,16.079,0.75452,0.75256,0.037836,0.048128,9.0,0.0
178,395014.0,3.0,3.0,0.084603,-13.998,15.429,0.084932,-13.998,15.43,0.0012549,0.00099767,0.042801,0.042896,9.0,1.0
179,395014.0,5.0,3.0,-5.5819,-14.268,13.662,-5.9329,-12.633,14.249,0.37563,0.37362,0.048499,0.055731,10.0,0.0
180,403643.0,1.0,3.0,7.7937,10.834,-11.409,9.7192,9.7137,-10.663,0.67969,0.67792,0.036003,0.044678,2.0,0.0
181,405556.0,1.0,3.0,-12.176,8.3195,4.8324,-12.585,5.8364,1.7001,0.22851,0.22405,0.05175,0.070291,15.0,0.0
182,405556.0,3.0,3.0,-12.576,5.8336,1.6903,-12.513,8.2836,2.2443,0.088492,0.083704,0.070431,0.086614,15.0,0.0
183,405556.0,5.0,3.0,-12.542,6.1005,2.0332,-12.535,6.1022,2.0301,0.001689,0.0009949,0.068319,0.068696,15.0,1.0
184,415400.0,1.0,3.0,-11.017,6.6165,14.355,-11.312,7.947,14.318,0.41353,0.41258,0.032874,0.03833,15.0,0.0
185,415880.0,1.0,3.0,-4.5486,-12.01,0.36644,-5.6835,-14.183,-2.8967,0.34549,0.34211,0.035384,0.05235,10.0,0.0
186,418625.0,1.0,3.0,-10.321,10.98,12.012,-8.9823,12.069,12.203,0.17596,0.16971,0.060217,0.068881,16.0,0.0
187,424236.0,1.0,3.0,7.7934,-10.789,-1.9738,10.138,-11.478,-0.75475,0.44952,0.44707,0.034223,0.044982,7.0,0.0
188,424236.0,3.0,3.0,7.8295,-10.5,-1.9852,10.332,-10.75,-2.8424,0.71997,0.71843,0.033506,0.043249,7.0,0.0
