,t_0_g,NPS_g
0,2.0913478539664603e-07,91927.0
1,2.0913478539664603e-07,91927.0
2,2.0913478539664603e-07,91927.0
3,5.220532414735163e-07,149289.0
4,5.220532414735163e-07,149289.0
5,5.220532414735163e-07,149289.0
6,7.597980650472975e-07,178993.0
7,7.597980650472975e-07,178993.0
8,7.597980650472975e-07,178993.0
9,7.597980650472975e-07,178993.0
10,7.597980650472975e-07,178993.0
11,7.597980650472975e-07,178993.0
12,9.31128328434991e-07,191444.0
13,9.31128328434991e-07,191444.0
14,9.31128328434991e-07,191444.0
15,1.1490210722587325e-06,221092.0
16,1.1490210722587325e-06,221092.0
17,1.1490210722587325e-06,221092.0
18,1.1490210722587325e-06,221092.0
19,1.1490210722587325e-06,221092.0
20,1.1490210722587325e-06,221092.0
21,1.1490210722587325e-06,221092.0
22,1.1490210722587325e-06,221092.0
23,1.1490210722587325e-06,221092.0
24,1.1490210722587325e-06,221092.0
25,1.1490210722587325e-06,221092.0
26,1.1490210722587325e-06,221092.0
27,1.1490210722587325e-06,221092.0
28,1.1490210722587325e-06,221092.0
29,1.1490210722587325e-06,221092.0
30,1.1490210722587325e-06,221092.0
31,1.1490210722587325e-06,221092.0
32,1.1490210722587325e-06,221092.0
33,1.483745214213187e-06,273159.0
34,1.483745214213187e-06,273159.0
35,1.483745214213187e-06,273159.0
36,1.6306942679501755e-06,285149.0
37,1.6306942679501755e-06,285149.0
38,1.6306942679501755e-06,285149.0
39,1.6306942679501755e-06,285149.0
40,1.6306942679501755e-06,285149.0
41,1.6306942679501755e-06,285149.0
42,1.764151636651941e-06,308902.0
43,1.764151636651941e-06,308902.0
44,1.764151636651941e-06,308902.0
45,1.764151636651941e-06,308902.0
46,1.764151636651941e-06,308902.0
47,1.764151636651941e-06,308902.0
48,1.764151636651941e-06,308902.0
49,1.764151636651941e-06,308902.0
50,1.764151636651941e-06,308902.0
51,2.2396358170597505e-06,361942.0
52,2.2396358170597505e-06,361942.0
53,2.2396358170597505e-06,361942.0
54,2.386350433669002e-06,386042.0
55,2.386350433669002e-06,386042.0
56,2.386350433669002e-06,386042.0
57,2.8144902047853443e-06,428752.0
58,2.8144902047853443e-06,428752.0
59,2.8144902047853443e-06,428752.0
60,3.1755217606021215e-06,487422.0
61,3.1755217606021215e-06,487422.0
62,3.1755217606021215e-06,487422.0
63,3.4025431074242964e-06,504334.0
64,3.4025431074242964e-06,504334.0
65,3.4025431074242964e-06,504334.0
66,3.501814680616665e-06,524059.0
67,3.501814680616665e-06,524059.0
68,3.501814680616665e-06,524059.0
69,3.7205524209092198e-06,545428.0
70,3.7205524209092198e-06,545428.0
71,3.7205524209092198e-06,545428.0
72,3.7205524209092198e-06,545428.0
73,3.7205524209092198e-06,545428.0
74,3.7205524209092198e-06,545428.0
75,3.7205524209092198e-06,545428.0
76,3.7205524209092198e-06,545428.0
77,3.7205524209092198e-06,545428.0
78,3.95378586412832e-06,575602.0
79,3.95378586412832e-06,575602.0
80,3.95378586412832e-06,575602.0
81,3.95378586412832e-06,575602.0
82,3.95378586412832e-06,575602.0
83,3.95378586412832e-06,575602.0
84,3.985073388263155e-06,580532.0
85,3.985073388263155e-06,580532.0
86,3.985073388263155e-06,580532.0
87,3.985073388263155e-06,580532.0
88,3.985073388263155e-06,580532.0
89,3.985073388263155e-06,580532.0
90,3.985073388263155e-06,580532.0
91,3.985073388263155e-06,580532.0
92,3.985073388263155e-06,580532.0
93,3.985073388263155e-06,580532.0
94,3.985073388263155e-06,580532.0
95,3.985073388263155e-06,580532.0
96,3.985073388263155e-06,580532.0
97,3.985073388263155e-06,580532.0
98,3.985073388263155e-06,580532.0
99,3.985073388263155e-06,580532.0
100,3.985073388263155e-06,580532.0
101,3.985073388263155e-06,580532.0
102,3.985073388263155e-06,580532.0
103,3.985073388263155e-06,580532.0
104,3.985073388263155e-06,580532.0
105,4.512835600116096e-06,658742.0
106,4.512835600116096e-06,658742.0
107,4.512835600116096e-06,658742.0
108,4.512835600116096e-06,658742.0
109,4.512835600116096e-06,658742.0
110,4.512835600116096e-06,658742.0
111,4.679854562809992e-06,712035.0
112,4.679854562809992e-06,712035.0
113,4.679854562809992e-06,712035.0
114,4.75356389394969e-06,720924.0
115,4.75356389394969e-06,720924.0
116,4.75356389394969e-06,720924.0
117,5.042240430819009e-06,748472.0
118,5.042240430819009e-06,748472.0
119,5.042240430819009e-06,748472.0
120,5.042240430819009e-06,748472.0
121,5.042240430819009e-06,748472.0
122,5.042240430819009e-06,748472.0
123,5.042240430819009e-06,748472.0
124,5.042240430819009e-06,748472.0
125,5.042240430819009e-06,748472.0
126,5.042240430819009e-06,748472.0
127,5.042240430819009e-06,748472.0
128,5.042240430819009e-06,748472.0
129,5.680130531389193e-06,821272.0
130,5.680130531389193e-06,821272.0
131,5.680130531389193e-06,821272.0
132,6.2697243009149895e-06,877634.0
133,6.2697243009149895e-06,877634.0
134,6.2697243009149895e-06,877634.0
135,6.2697243009149895e-06,877634.0
136,6.2697243009149895e-06,877634.0
137,6.2697243009149895e-06,877634.0
138,6.2697243009149895e-06,877634.0
139,6.2697243009149895e-06,877634.0
140,6.2697243009149895e-06,877634.0
141,6.2697243009149895e-06,877634.0
142,6.2697243009149895e-06,877634.0
143,6.2697243009149895e-06,877634.0
144,6.2697243009149895e-06,877634.0
145,7.6283848104796505e-06,1069869.0
146,7.6283848104796505e-06,1069869.0
147,7.6283848104796505e-06,1069869.0
148,8.999178021990932e-06,1249913.0
149,8.999178021990932e-06,1249913.0
150,8.999178021990932e-06,1249913.0
151,9.06939524979684e-06,1262993.0
152,9.06939524979684e-06,1262993.0
153,9.06939524979684e-06,1262993.0
154,1.0261883622964478e-05,1411415.0
155,1.0261883622964478e-05,1411415.0
156,1.0261883622964478e-05,1411415.0
157,1.0432009969301742e-05,1416334.0
158,1.0432009969301742e-05,1416334.0
159,1.0432009969301742e-05,1416334.0
160,1.0432009969301742e-05,1416334.0
161,1.0432009969301742e-05,1416334.0
162,1.0432009969301742e-05,1416334.0
163,1.0469044999757204e-05,1421490.0
164,1.0469044999757204e-05,1421490.0
165,1.0469044999757204e-05,1421490.0
166,1.0959360516600844e-05,1479617.0
167,1.0959360516600844e-05,1479617.0
168,1.0959360516600844e-05,1479617.0
169,1.1607542783020062e-05,1637139.0
170,1.1607542783020062e-05,1637139.0
171,1.1607542783020062e-05,1637139.0
172,1.2131615744942231e-05,1728745.0
173,1.2131615744942231e-05,1728745.0
174,1.2131615744942231e-05,1728745.0
175,1.291848663631525e-05,1825043.0
176,1.291848663631525e-05,1825043.0
177,1.291848663631525e-05,1825043.0
178,1.291848663631525e-05,1825043.0
179,1.291848663631525e-05,1825043.0
180,1.291848663631525e-05,1825043.0
181,1.3896054822719822e-05,1917537.0
182,1.3896054822719822e-05,1917537.0
183,1.3896054822719822e-05,1917537.0
184,1.4028458825624225e-05,1937712.0
185,1.4028458825624225e-05,1937712.0
186,1.4028458825624225e-05,1937712.0
187,1.4028458825624225e-05,1937712.0
188,1.4028458825624225e-05,1937712.0
189,1.4028458825624225e-05,1937712.0
190,1.4028458825624225e-05,1937712.0
191,1.4028458825624225e-05,1937712.0
192,1.4028458825624225e-05,1937712.0
193,1.4028458825624225e-05,1937712.0
194,1.4028458825624225e-05,1937712.0
195,1.4028458825624225e-05,1937712.0
196,1.4028458825624225e-05,1937712.0
197,1.4028458825624225e-05,1937712.0
198,1.4683385639177453e-05,2074354.0
199,1.4683385639177453e-05,2074354.0
200,1.4683385639177453e-05,2074354.0
201,1.4683385639177453e-05,2074354.0
202,1.4683385639177453e-05,2074354.0
203,1.4683385639177453e-05,2074354.0
204,1.5002562256249214e-05,2105140.0
205,1.5002562256249214e-05,2105140.0
206,1.5002562256249214e-05,2105140.0
207,1.5002562256249214e-05,2105140.0
208,1.5002562256249214e-05,2105140.0
209,1.5002562256249214e-05,2105140.0
210,1.5002562256249214e-05,2105140.0
211,1.5002562256249214e-05,2105140.0
212,1.5002562256249214e-05,2105140.0
213,1.5002562256249214e-05,2105140.0
214,1.5002562256249214e-05,2105140.0
215,1.5002562256249214e-05,2105140.0
216,1.520172350957933e-05,2132096.0
217,1.520172350957933e-05,2132096.0
