,t_0_g,NPS_g
0,8.711179882154717e-08,65860.0
1,8.711179882154717e-08,65860.0
2,8.711179882154717e-08,65860.0
3,8.711179882154717e-08,65860.0
4,8.711179882154717e-08,65860.0
5,8.711179882154717e-08,65860.0
6,8.711179882154717e-08,65860.0
7,8.711179882154717e-08,65860.0
8,8.711179882154717e-08,65860.0
9,8.711179882154717e-08,65860.0
10,8.711179882154717e-08,65860.0
11,8.711179882154717e-08,65860.0
12,2.914814700729398e-07,121145.0
13,2.914814700729398e-07,121145.0
14,2.914814700729398e-07,121145.0
15,1.0877177252845258e-06,202784.0
16,1.0877177252845258e-06,202784.0
17,1.0877177252845258e-06,202784.0
18,2.3939338262114514e-06,390282.0
19,2.3939338262114514e-06,390282.0
20,2.3939338262114514e-06,390282.0
21,2.3939338262114514e-06,390282.0
22,2.3939338262114514e-06,390282.0
23,2.3939338262114514e-06,390282.0
24,2.3939338262114514e-06,390282.0
25,2.3939338262114514e-06,390282.0
26,2.3939338262114514e-06,390282.0
27,2.3939338262114514e-06,390282.0
28,2.3939338262114514e-06,390282.0
29,2.3939338262114514e-06,390282.0
30,3.001041332834432e-06,443885.0
31,3.001041332834432e-06,443885.0
32,3.001041332834432e-06,443885.0
33,4.011376804831891e-06,593876.0
34,4.011376804831891e-06,593876.0
35,4.011376804831891e-06,593876.0
36,4.17829216412992e-06,630084.0
37,4.17829216412992e-06,630084.0
38,4.17829216412992e-06,630084.0
39,4.17829216412992e-06,630084.0
40,4.17829216412992e-06,630084.0
41,4.17829216412992e-06,630084.0
42,4.17829216412992e-06,630084.0
43,4.17829216412992e-06,630084.0
44,4.17829216412992e-06,630084.0
45,4.17829216412992e-06,630084.0
46,4.17829216412992e-06,630084.0
47,4.17829216412992e-06,630084.0
48,4.17829216412992e-06,630084.0
49,4.17829216412992e-06,630084.0
50,4.17829216412992e-06,630084.0
51,4.17829216412992e-06,630084.0
52,4.17829216412992e-06,630084.0
53,4.17829216412992e-06,630084.0
54,4.518363449132525e-06,661184.0
55,4.518363449132525e-06,661184.0
56,4.518363449132525e-06,661184.0
57,4.518363449132525e-06,661184.0
58,4.518363449132525e-06,661184.0
59,4.518363449132525e-06,661184.0
60,4.518363449132525e-06,661184.0
61,4.518363449132525e-06,661184.0
62,4.518363449132525e-06,661184.0
63,4.625282498825279e-06,692796.0
64,4.625282498825279e-06,692796.0
65,4.625282498825279e-06,692796.0
66,4.971828011201766e-06,743739.0
67,4.971828011201766e-06,743739.0
68,4.971828011201766e-06,743739.0
69,5.148396195990582e-06,760274.0
70,5.148396195990582e-06,760274.0
71,5.148396195990582e-06,760274.0
72,5.4833973245377345e-06,802205.0
73,5.4833973245377345e-06,802205.0
74,5.4833973245377345e-06,802205.0
75,6.409701675916436e-06,934627.0
76,6.409701675916436e-06,934627.0
77,6.409701675916436e-06,934627.0
78,7.060673973296461e-06,1010999.0
79,7.060673973296461e-06,1010999.0
80,7.060673973296461e-06,1010999.0
81,7.068257365838911e-06,1011592.0
82,7.068257365838911e-06,1011592.0
83,7.068257365838911e-06,1011592.0
84,7.2947139035641535e-06,1034016.0
85,7.2947139035641535e-06,1034016.0
86,7.2947139035641535e-06,1034016.0
87,7.362716098420309e-06,1035226.0
88,7.362716098420309e-06,1035226.0
89,7.362716098420309e-06,1035226.0
90,8.075776519779163e-06,1142709.0
91,8.075776519779163e-06,1142709.0
92,8.075776519779163e-06,1142709.0
93,8.891861628704691e-06,1218811.0
94,8.891861628704691e-06,1218811.0
95,8.891861628704691e-06,1218811.0
96,9.004705871007362e-06,1253022.0
97,9.004705871007362e-06,1253022.0
98,9.004705871007362e-06,1253022.0
99,9.004705871007362e-06,1253022.0
100,9.004705871007362e-06,1253022.0
101,9.004705871007362e-06,1253022.0
102,9.004705871007362e-06,1253022.0
103,9.004705871007362e-06,1253022.0
104,9.004705871007362e-06,1253022.0
105,9.004705871007362e-06,1253022.0
106,9.678453435066009e-06,1320000.0
107,9.678453435066009e-06,1320000.0
108,9.678453435066009e-06,1320000.0
109,9.895478598980945e-06,1359510.0
110,9.895478598980945e-06,1359510.0
111,9.895478598980945e-06,1359510.0
112,9.895478598980945e-06,1359510.0
113,9.895478598980945e-06,1359510.0
114,9.895478598980945e-06,1359510.0
115,1.0646623238921103e-05,1446142.0
116,1.0646623238921103e-05,1446142.0
117,1.0646623238921103e-05,1446142.0
118,1.0646623238921103e-05,1446142.0
119,1.0646623238921103e-05,1446142.0
120,1.0646623238921103e-05,1446142.0
121,1.0646623238921103e-05,1446142.0
122,1.0646623238921103e-05,1446142.0
123,1.0646623238921103e-05,1446142.0
124,1.1852450990350646e-05,1676419.0
125,1.1852450990350646e-05,1676419.0
126,1.1852450990350646e-05,1676419.0
127,1.193508994134787e-05,1684657.0
128,1.193508994134787e-05,1684657.0
129,1.193508994134787e-05,1684657.0
130,1.193508994134787e-05,1684657.0
131,1.193508994134787e-05,1684657.0
132,1.193508994134787e-05,1684657.0
133,1.193508994134787e-05,1684657.0
134,1.193508994134787e-05,1684657.0
135,1.193508994134787e-05,1684657.0
136,1.195076557477074e-05,1687582.0
137,1.195076557477074e-05,1687582.0
138,1.195076557477074e-05,1687582.0
139,1.196849464561646e-05,1696243.0
140,1.196849464561646e-05,1696243.0
141,1.196849464561646e-05,1696243.0
142,1.2039403124945901e-05,1723526.0
143,1.2039403124945901e-05,1723526.0
144,1.2039403124945901e-05,1723526.0
145,1.2039403124945901e-05,1723526.0
146,1.2039403124945901e-05,1723526.0
147,1.2039403124945901e-05,1723526.0
148,1.2301188165254072e-05,1760142.0
149,1.2301188165254072e-05,1760142.0
150,1.2301188165254072e-05,1760142.0
151,1.2387088556325293e-05,1766811.0
152,1.2387088556325293e-05,1766811.0
153,1.2387088556325293e-05,1766811.0
154,1.3213025515311838e-05,1841573.0
155,1.3213025515311838e-05,1841573.0
156,1.3213025515311838e-05,1841573.0
157,1.3244964407725492e-05,1860591.0
158,1.3244964407725492e-05,1860591.0
159,1.3244964407725492e-05,1860591.0
160,1.4078219723404484e-05,1949675.0
161,1.4078219723404484e-05,1949675.0
162,1.4078219723404484e-05,1949675.0
163,1.4078219723404484e-05,1949675.0
164,1.4078219723404484e-05,1949675.0
165,1.4078219723404484e-05,1949675.0
166,1.4393262430600242e-05,1997726.0
167,1.4393262430600242e-05,1997726.0
168,1.4393262430600242e-05,1997726.0
169,1.454839452215472e-05,2044734.0
170,1.454839452215472e-05,2044734.0
171,1.454839452215472e-05,2044734.0
172,1.454839452215472e-05,2044734.0
173,1.454839452215472e-05,2044734.0
174,1.454839452215472e-05,2044734.0
175,1.454839452215472e-05,2044734.0
176,1.454839452215472e-05,2044734.0
177,1.454839452215472e-05,2044734.0
178,1.454839452215472e-05,2044734.0
179,1.454839452215472e-05,2044734.0
180,1.454839452215472e-05,2044734.0
181,1.456472789184375e-05,2053565.0
182,1.456472789184375e-05,2053565.0
183,1.456472789184375e-05,2053565.0
184,1.4566260920575311e-05,2054660.0
185,1.4566260920575311e-05,2054660.0
186,1.4566260920575311e-05,2054660.0
187,1.4566260920575311e-05,2054660.0
188,1.4566260920575311e-05,2054660.0
189,1.4566260920575311e-05,2054660.0
190,1.481670664757497e-05,2088122.0
191,1.481670664757497e-05,2088122.0
192,1.481670664757497e-05,2088122.0
193,1.5736975970132324e-05,2196742.0
194,1.5736975970132324e-05,2196742.0
195,1.5736975970132324e-05,2196742.0
196,1.604512009212116e-05,2272648.0
197,1.604512009212116e-05,2272648.0
198,1.604512009212116e-05,2272648.0
199,1.604512009212116e-05,2272648.0
200,1.604512009212116e-05,2272648.0
201,1.604512009212116e-05,2272648.0
202,1.6798690080938018e-05,2392397.0
203,1.6798690080938018e-05,2392397.0
204,1.6798690080938018e-05,2392397.0
205,1.684504476902894e-05,2400115.0
206,1.684504476902894e-05,2400115.0
207,1.684504476902894e-05,2400115.0
208,1.684504476902894e-05,2400115.0
209,1.684504476902894e-05,2400115.0
210,1.684504476902894e-05,2400115.0
211,1.706677121739959e-05,2421111.0
212,1.706677121739959e-05,2421111.0
213,1.706677121739959e-05,2421111.0
214,1.706677121739959e-05,2421111.0
215,1.706677121739959e-05,2421111.0
216,1.706677121739959e-05,2421111.0
217,1.706677121739959e-05,2421111.0
218,1.706677121739959e-05,2421111.0
219,1.706677121739959e-05,2421111.0
220,1.8479131413433243e-05,2578205.0
221,1.8479131413433243e-05,2578205.0
222,1.8479131413433243e-05,2578205.0
223,1.8479131413433243e-05,2578205.0
224,1.8479131413433243e-05,2578205.0
225,1.8479131413433243e-05,2578205.0
226,1.8994902107600495e-05,2629869.0
227,1.8994902107600495e-05,2629869.0
228,1.8994902107600495e-05,2629869.0
229,1.8994902107600495e-05,2629869.0
230,1.8994902107600495e-05,2629869.0
231,1.8994902107600495e-05,2629869.0
232,1.8994902107600495e-05,2629869.0
233,1.8994902107600495e-05,2629869.0
234,1.8994902107600495e-05,2629869.0
235,1.919123659025738e-05,2702740.0
236,1.919123659025738e-05,2702740.0
237,1.919123659025738e-05,2702740.0
238,1.919123659025738e-05,2702740.0
239,1.919123659025738e-05,2702740.0
240,1.919123659025738e-05,2702740.0
241,1.919123659025738e-05,2702740.0
242,1.919123659025738e-05,2702740.0
243,1.919123659025738e-05,2702740.0
244,1.9508849872662178e-05,2763425.0
245,1.9508849872662178e-05,2763425.0
246,1.9508849872662178e-05,2763425.0
247,1.9508849872662178e-05,2763425.0
248,1.9508849872662178e-05,2763425.0
249,1.9508849872662178e-05,2763425.0
250,1.9508849872662178e-05,2763425.0
251,1.9508849872662178e-05,2763425.0
252,1.9508849872662178e-05,2763425.0
253,1.9664057163863944e-05,2806838.0
254,1.9664057163863944e-05,2806838.0
255,1.9664057163863944e-05,2806838.0
256,1.9836225423301327e-05,2856206.0
257,1.9836225423301327e-05,2856206.0
258,1.9836225423301327e-05,2856206.0
259,1.9836225423301327e-05,2856206.0
260,1.9836225423301327e-05,2856206.0
261,1.9836225423301327e-05,2856206.0
262,1.9836225423301327e-05,2856206.0
263,1.9836225423301327e-05,2856206.0
264,1.9836225423301327e-05,2856206.0
265,1.9917919268354207e-05,2878379.0
266,1.9917919268354207e-05,2878379.0
267,1.9917919268354207e-05,2878379.0
268,2.071596928994066e-05,3008217.0
269,2.071596928994066e-05,3008217.0
270,2.071596928994066e-05,3008217.0
271,2.071596928994066e-05,3008217.0
272,2.071596928994066e-05,3008217.0
273,2.071596928994066e-05,3008217.0
274,2.1504045557107155e-05,3072214.0
275,2.1504045557107155e-05,3072214.0
276,2.1504045557107155e-05,3072214.0
277,2.1751174540085275e-05,3109204.0
278,2.1751174540085275e-05,3109204.0
279,2.1751174540085275e-05,3109204.0
280,2.2394467585413117e-05,3227591.0
281,2.2394467585413117e-05,3227591.0
282,2.2394467585413117e-05,3227591.0
283,2.2394467585413117e-05,3227591.0
284,2.2394467585413117e-05,3227591.0
285,2.2394467585413117e-05,3227591.0
286,2.2535387474446402e-05,3264076.0
287,2.2535387474446402e-05,3264076.0
288,2.2535387474446402e-05,3264076.0
289,2.3649722116643693e-05,3375308.0
290,2.3649722116643693e-05,3375308.0
291,2.3649722116643693e-05,3375308.0
292,2.386155333009979e-05,3393796.0
293,2.386155333009979e-05,3393796.0
294,2.386155333009979e-05,3393796.0
295,2.386155333009979e-05,3393796.0
296,2.386155333009979e-05,3393796.0
297,2.386155333009979e-05,3393796.0
298,2.469051335574948e-05,3470836.0
299,2.469051335574948e-05,3470836.0
300,2.469051335574948e-05,3470836.0
301,2.5787895798859833e-05,3628721.0
302,2.5787895798859833e-05,3628721.0
303,2.5787895798859833e-05,3628721.0
304,2.5857204293628208e-05,3635354.0
305,2.5857204293628208e-05,3635354.0
306,2.5857204293628208e-05,3635354.0
307,2.5857204293628208e-05,3635354.0
308,2.5857204293628208e-05,3635354.0
309,2.5857204293628208e-05,3635354.0
310,2.5857204293628208e-05,3635354.0
311,2.5857204293628208e-05,3635354.0
312,2.5857204293628208e-05,3635354.0
313,2.5857204293628208e-05,3635354.0
314,2.5857204293628208e-05,3635354.0
315,2.5857204293628208e-05,3635354.0
316,2.5857204293628208e-05,3635354.0
317,2.5857204293628208e-05,3635354.0
318,2.5857204293628208e-05,3635354.0
319,2.662536575326765e-05,3710324.0
320,2.662536575326765e-05,3710324.0
321,2.662536575326765e-05,3710324.0
322,2.662536575326765e-05,3710324.0
323,2.662536575326765e-05,3710324.0
324,2.662536575326765e-05,3710324.0
325,2.731720897905742e-05,3791094.0
326,2.731720897905742e-05,3791094.0
327,2.731720897905742e-05,3791094.0
328,2.731720897905742e-05,3791094.0
329,2.7360393485980346e-05,3792672.0
330,2.7360393485980346e-05,3792672.0
331,2.7360393485980346e-05,3792672.0
332,2.857710502808722e-05,3944994.0
333,2.857710502808722e-05,3944994.0
334,2.857710502808722e-05,3944994.0
335,2.858972942869669e-05,3956900.0
336,2.858972942869669e-05,3956900.0
337,2.858972942869669e-05,3956900.0
338,2.858972942869669e-05,3956900.0
339,2.858972942869669e-05,3956900.0
340,2.858972942869669e-05,3956900.0
341,2.9631150485791967e-05,4046184.0
342,2.9631150485791967e-05,4046184.0
343,2.9631150485791967e-05,4046184.0
344,2.9674334992714894e-05,4046833.0
345,2.9674334992714894e-05,4046833.0
346,2.9674334992714894e-05,4046833.0
347,2.9674334992714894e-05,4046833.0
348,2.9674334992714894e-05,4046833.0
349,2.9674334992714894e-05,4046833.0
350,3.0437611336145162e-05,4126029.0
351,3.0437611336145162e-05,4126029.0
352,3.0437611336145162e-05,4126029.0
353,3.0437611336145162e-05,4126029.0
354,3.0437611336145162e-05,4126029.0
355,3.0437611336145162e-05,4126029.0
356,3.0702260095739554e-05,4148435.0
357,3.0702260095739554e-05,4148435.0
358,3.0702260095739554e-05,4148435.0
359,3.1148397029925186e-05,4192570.0
360,3.1148397029925186e-05,4192570.0
361,3.1148397029925186e-05,4192570.0
362,3.1148397029925186e-05,4192570.0
363,3.123197870818413e-05,4208105.0
364,3.123197870818413e-05,4208105.0
365,3.123197870818413e-05,4208105.0
366,3.123197870818413e-05,4208105.0
367,3.123197870818413e-05,4208105.0
368,3.123197870818413e-05,4208105.0
369,3.123197870818413e-05,4208105.0
370,3.123197870818413e-05,4208105.0
371,3.123197870818413e-05,4208105.0
372,3.123197870818413e-05,4208105.0
373,3.123197870818413e-05,4208105.0
374,3.123197870818413e-05,4208105.0
375,3.198684766848434e-05,4326914.0
376,3.198684766848434e-05,4326914.0
377,3.198684766848434e-05,4326914.0
378,3.203665660271412e-05,4335038.0
379,3.203665660271412e-05,4335038.0
380,3.203665660271412e-05,4335038.0
381,3.203665660271412e-05,4335038.0
382,3.203665660271412e-05,4335038.0
383,3.203665660271412e-05,4335038.0
384,3.226394966972234e-05,4362394.0
385,3.226394966972234e-05,4362394.0
386,3.226394966972234e-05,4362394.0
387,3.2356617904257044e-05,4367265.0
388,3.2356617904257044e-05,4367265.0
389,3.2356617904257044e-05,4367265.0
390,3.278771815213016e-05,4431322.0
391,3.278771815213016e-05,4431322.0
392,3.278771815213016e-05,4431322.0
393,3.353730311057447e-05,4543024.0
394,3.353730311057447e-05,4543024.0
395,3.353730311057447e-05,4543024.0
396,3.390699324921303e-05,4599713.0
397,3.390699324921303e-05,4599713.0
398,3.390699324921303e-05,4599713.0
399,3.406802741503948e-05,4637090.0
400,3.406802741503948e-05,4637090.0
401,3.406802741503948e-05,4637090.0
402,3.406802741503948e-05,4637090.0
403,3.406802741503948e-05,4637090.0
404,3.406802741503948e-05,4637090.0
405,3.424843328873303e-05,4643640.0
406,3.424843328873303e-05,4643640.0
407,3.424843328873303e-05,4643640.0
408,3.479319760862547e-05,4696448.0
409,3.479319760862547e-05,4696448.0
410,3.479319760862547e-05,4696448.0
411,3.479319760862547e-05,4696448.0
412,3.479319760862547e-05,4696448.0
413,3.479319760862547e-05,4696448.0
