,t_0_g,NPS_g
0,9.181013118397726e-08,79316.0
1,9.181013118397726e-08,79316.0
2,9.181013118397726e-08,79316.0
3,9.181013118397726e-08,79316.0
4,9.181013118397726e-08,79316.0
5,9.181013118397726e-08,79316.0
6,9.145945391771038e-07,217061.0
7,9.145945391771038e-07,217061.0
8,9.145945391771038e-07,217061.0
9,1.1528820329528124e-06,238172.0
10,1.1528820329528124e-06,238172.0
11,1.1528820329528124e-06,238172.0
12,1.1528820329528124e-06,238172.0
13,1.1528820329528124e-06,238172.0
14,1.1528820329528124e-06,238172.0
15,1.6198438769272727e-06,346386.0
16,1.6198438769272727e-06,346386.0
17,1.6198438769272727e-06,346386.0
18,1.9262180146869333e-06,374290.0
19,1.9262180146869333e-06,374290.0
20,1.9262180146869333e-06,374290.0
21,2.1905479685294426e-06,418625.0
22,2.1905479685294426e-06,418625.0
23,2.1905479685294426e-06,418625.0
24,2.284931367813962e-06,434686.0
25,2.284931367813962e-06,434686.0
26,2.284931367813962e-06,434686.0
27,2.5776592601275864e-06,448614.0
28,2.5776592601275864e-06,448614.0
29,2.5776592601275864e-06,448614.0
30,2.5776592601275864e-06,448614.0
31,2.5776592601275864e-06,448614.0
32,2.5776592601275864e-06,448614.0
33,2.5776592601275864e-06,448614.0
34,2.5776592601275864e-06,448614.0
35,2.5776592601275864e-06,448614.0
36,2.7472529858040324e-06,487837.0
37,2.7472529858040324e-06,487837.0
38,2.7472529858040324e-06,487837.0
39,3.2120905707124496e-06,543300.0
40,3.2120905707124496e-06,543300.0
41,3.2120905707124496e-06,543300.0
42,3.7951890753183493e-06,640653.0
43,3.7951890753183493e-06,640653.0
44,3.7951890753183493e-06,640653.0
45,5.151537426734886e-06,852187.0
46,5.151537426734886e-06,852187.0
47,5.151537426734886e-06,852187.0
48,6.5941711053041475e-06,1034618.0
49,6.5941711053041475e-06,1034618.0
50,6.5941711053041475e-06,1034618.0
51,6.7412244103043865e-06,1058892.0
52,6.7412244103043865e-06,1058892.0
53,6.7412244103043865e-06,1058892.0
54,6.7412244103043865e-06,1058892.0
55,6.7412244103043865e-06,1058892.0
56,6.7412244103043865e-06,1058892.0
